bootstrap_id,object_A,object_B,A_selected_peak_day,B_selected_peak_day,selected_peak_delta_B_minus_A
575,H,Jw,35.0,47.0,12.0
575,H,P,35.0,45.0,10.0
575,H,V,35.0,46.0,11.0
575,Je,Jw,47.0,47.0,0.0
575,Je,P,47.0,45.0,-2.0
575,Je,V,47.0,46.0,-1.0
575,Jw,P,47.0,45.0,-2.0
575,Jw,V,47.0,46.0,-1.0
575,P,V,45.0,46.0,1.0
576,H,Je,56.0,46.0,-10.0
576,H,Jw,56.0,37.0,-19.0
576,H,P,56.0,44.0,-12.0
576,H,V,56.0,45.0,-11.0
576,Je,Jw,46.0,37.0,-9.0
576,Je,P,46.0,44.0,-2.0
576,Je,V,46.0,45.0,-1.0
576,Jw,P,37.0,44.0,7.0
576,Jw,V,37.0,45.0,8.0
576,P,V,44.0,45.0,1.0
577,H,Je,32.0,46.0,14.0
577,H,Jw,32.0,53.0,21.0
577,H,P,32.0,43.0,11.0
577,H,V,32.0,43.0,11.0
577,Je,Jw,46.0,53.0,7.0
577,Je,P,46.0,43.0,-3.0
577,Je,V,46.0,43.0,-3.0
577,Jw,P,53.0,43.0,-10.0
577,Jw,V,53.0,43.0,-10.0
577,P,V,43.0,43.0,0.0
578,H,Je,34.0,46.0,12.0
578,H,Jw,34.0,40.0,6.0
578,H,P,34.0,44.0,10.0
578,H,V,34.0,46.0,12.0
578,Je,Jw,46.0,40.0,-6.0
578,Je,P,46.0,44.0,-2.0
578,Je,V,46.0,46.0,0.0
578,Jw,P,40.0,44.0,4.0
578,Jw,V,40.0,46.0,6.0
578,P,V,44.0,46.0,2.0
579,H,Je,33.0,47.0,14.0
579,H,Jw,33.0,53.0,20.0
579,H,P,33.0,45.0,12.0
579,H,V,33.0,45.0,12.0
579,Je,Jw,47.0,53.0,6.0
579,Je,P,47.0,45.0,-2.0
579,Je,V,47.0,45.0,-2.0
579,Jw,P,53.0,45.0,-8.0
579,Jw,V,53.0,45.0,-8.0
579,P,V,45.0,45.0,0.0
580,H,Je,28.0,45.0,17.0
580,H,Jw,28.0,45.0,17.0
580,H,P,28.0,42.0,14.0
580,H,V,28.0,43.0,15.0
580,Je,Jw,45.0,45.0,0.0
580,Je,P,45.0,42.0,-3.0
580,Je,V,45.0,43.0,-2.0
580,Jw,P,45.0,42.0,-3.0
580,Jw,V,45.0,43.0,-2.0
580,P,V,42.0,43.0,1.0
581,H,Je,53.0,46.0,-7.0
581,H,Jw,53.0,49.0,-4.0
581,H,P,53.0,43.0,-10.0
581,H,V,53.0,42.0,-11.0
581,Je,Jw,46.0,49.0,3.0
581,Je,P,46.0,43.0,-3.0
581,Je,V,46.0,42.0,-4.0
581,Jw,P,49.0,43.0,-6.0
581,Jw,V,49.0,42.0,-7.0
581,P,V,43.0,42.0,-1.0
582,H,Je,55.0,55.0,0.0
582,H,Jw,55.0,52.0,-3.0
582,H,P,55.0,41.0,-14.0
582,H,V,55.0,43.0,-12.0
582,Je,Jw,55.0,52.0,-3.0
582,Je,P,55.0,41.0,-14.0
582,Je,V,55.0,43.0,-12.0
582,Jw,P,52.0,41.0,-11.0
582,Jw,V,52.0,43.0,-9.0
582,P,V,41.0,43.0,2.0
583,H,Je,32.0,47.0,15.0
583,H,Jw,32.0,49.0,17.0
583,H,P,32.0,46.0,14.0
583,H,V,32.0,45.0,13.0
583,Je,Jw,47.0,49.0,2.0
583,Je,P,47.0,46.0,-1.0
583,Je,V,47.0,45.0,-2.0
583,Jw,P,49.0,46.0,-3.0
583,Jw,V,49.0,45.0,-4.0
583,P,V,46.0,45.0,-1.0
584,H,Je,54.0,46.0,-8.0
584,H,Jw,54.0,50.0,-4.0
584,H,P,54.0,42.0,-12.0
584,H,V,54.0,45.0,-9.0
584,Je,Jw,46.0,50.0,4.0
584,Je,P,46.0,42.0,-4.0
584,Je,V,46.0,45.0,-1.0
584,Jw,P,50.0,42.0,-8.0
584,Jw,V,50.0,45.0,-5.0
584,P,V,42.0,45.0,3.0
585,H,Je,50.0,50.0,0.0
585,H,Jw,50.0,51.0,1.0
585,H,P,50.0,41.0,-9.0
585,H,V,50.0,42.0,-8.0
585,Je,Jw,50.0,51.0,1.0
585,Je,P,50.0,41.0,-9.0
585,Je,V,50.0,42.0,-8.0
585,Jw,P,51.0,41.0,-10.0
585,Jw,V,51.0,42.0,-9.0
585,P,V,41.0,42.0,1.0
586,H,Je,51.0,33.0,-18.0
586,H,Jw,51.0,49.0,-2.0
586,H,P,51.0,47.0,-4.0
586,H,V,51.0,49.0,-2.0
586,Je,Jw,33.0,49.0,16.0
586,Je,P,33.0,47.0,14.0
586,Je,V,33.0,49.0,16.0
586,Jw,P,49.0,47.0,-2.0
586,Jw,V,49.0,49.0,0.0
586,P,V,47.0,49.0,2.0
587,H,Je,32.0,45.0,13.0
587,H,Jw,32.0,42.0,10.0
587,H,P,32.0,44.0,12.0
587,H,V,32.0,46.0,14.0
587,Je,Jw,45.0,42.0,-3.0
587,Je,P,45.0,44.0,-1.0
587,Je,V,45.0,46.0,1.0
587,Jw,P,42.0,44.0,2.0
587,Jw,V,42.0,46.0,4.0
587,P,V,44.0,46.0,2.0
588,H,Je,50.0,44.0,-6.0
588,H,Jw,50.0,49.0,-1.0
588,H,P,50.0,42.0,-8.0
588,H,V,50.0,46.0,-4.0
588,Je,Jw,44.0,49.0,5.0
588,Je,P,44.0,42.0,-2.0
588,Je,V,44.0,46.0,2.0
588,Jw,P,49.0,42.0,-7.0
588,Jw,V,49.0,46.0,-3.0
588,P,V,42.0,46.0,4.0
589,H,Je,54.0,45.0,-9.0
589,H,Jw,54.0,52.0,-2.0
589,H,P,54.0,41.0,-13.0
589,H,V,54.0,42.0,-12.0
589,Je,Jw,45.0,52.0,7.0
589,Je,P,45.0,41.0,-4.0
589,Je,V,45.0,42.0,-3.0
589,Jw,P,52.0,41.0,-11.0
589,Jw,V,52.0,42.0,-10.0
589,P,V,41.0,42.0,1.0
590,H,Je,28.0,47.0,19.0
590,H,Jw,28.0,43.0,15.0
590,H,P,28.0,45.0,17.0
590,H,V,28.0,46.0,18.0
590,Je,Jw,47.0,43.0,-4.0
590,Je,P,47.0,45.0,-2.0
590,Je,V,47.0,46.0,-1.0
590,Jw,P,43.0,45.0,2.0
590,Jw,V,43.0,46.0,3.0
590,P,V,45.0,46.0,1.0
591,H,Je,57.0,46.0,-11.0
591,H,Jw,57.0,54.0,-3.0
591,H,P,57.0,40.0,-17.0
591,H,V,57.0,40.0,-17.0
591,Je,Jw,46.0,54.0,8.0
591,Je,P,46.0,40.0,-6.0
591,Je,V,46.0,40.0,-6.0
591,Jw,P,54.0,40.0,-14.0
591,Jw,V,54.0,40.0,-14.0
591,P,V,40.0,40.0,0.0
592,H,Je,55.0,27.0,-28.0
592,H,Jw,55.0,54.0,-1.0
592,H,P,55.0,45.0,-10.0
592,H,V,55.0,45.0,-10.0
592,Je,Jw,27.0,54.0,27.0
592,Je,P,27.0,45.0,18.0
592,Je,V,27.0,45.0,18.0
592,Jw,P,54.0,45.0,-9.0
592,Jw,V,54.0,45.0,-9.0
592,P,V,45.0,45.0,0.0
593,H,Je,27.0,47.0,20.0
593,H,Jw,27.0,48.0,21.0
593,H,P,27.0,46.0,19.0
593,H,V,27.0,46.0,19.0
593,Je,Jw,47.0,48.0,1.0
593,Je,P,47.0,46.0,-1.0
593,Je,V,47.0,46.0,-1.0
593,Jw,P,48.0,46.0,-2.0
593,Jw,V,48.0,46.0,-2.0
593,P,V,46.0,46.0,0.0
594,H,Je,33.0,44.0,11.0
594,H,Jw,33.0,49.0,16.0
594,H,P,33.0,44.0,11.0
594,H,V,33.0,43.0,10.0
594,Je,Jw,44.0,49.0,5.0
594,Je,P,44.0,44.0,0.0
594,Je,V,44.0,43.0,-1.0
594,Jw,P,49.0,44.0,-5.0
594,Jw,V,49.0,43.0,-6.0
594,P,V,44.0,43.0,-1.0
595,H,Je,32.0,47.0,15.0
595,H,Jw,32.0,44.0,12.0
595,H,P,32.0,43.0,11.0
595,H,V,32.0,46.0,14.0
595,Je,Jw,47.0,44.0,-3.0
595,Je,P,47.0,43.0,-4.0
595,Je,V,47.0,46.0,-1.0
595,Jw,P,44.0,43.0,-1.0
595,Jw,V,44.0,46.0,2.0
595,P,V,43.0,46.0,3.0
596,H,Je,33.0,45.0,12.0
596,H,Jw,33.0,44.0,11.0
596,H,P,33.0,45.0,12.0
596,H,V,33.0,50.0,17.0
596,Je,Jw,45.0,44.0,-1.0
596,Je,P,45.0,45.0,0.0
596,Je,V,45.0,50.0,5.0
596,Jw,P,44.0,45.0,1.0
596,Jw,V,44.0,50.0,6.0
596,P,V,45.0,50.0,5.0
597,H,Je,33.0,27.0,-6.0
597,H,Jw,33.0,43.0,10.0
597,H,P,33.0,43.0,10.0
597,H,V,33.0,45.0,12.0
597,Je,Jw,27.0,43.0,16.0
597,Je,P,27.0,43.0,16.0
597,Je,V,27.0,45.0,18.0
597,Jw,P,43.0,43.0,0.0
597,Jw,V,43.0,45.0,2.0
597,P,V,43.0,45.0,2.0
598,H,Je,61.0,47.0,-14.0
598,H,Jw,61.0,41.0,-20.0
598,H,P,61.0,45.0,-16.0
598,H,V,61.0,45.0,-16.0
598,Je,Jw,47.0,41.0,-6.0
598,Je,P,47.0,45.0,-2.0
598,Je,V,47.0,45.0,-2.0
598,Jw,P,41.0,45.0,4.0
598,Jw,V,41.0,45.0,4.0
598,P,V,45.0,45.0,0.0
599,H,Je,52.0,51.0,-1.0
599,H,Jw,52.0,46.0,-6.0
599,H,P,52.0,40.0,-12.0
599,H,V,52.0,44.0,-8.0
599,Je,Jw,51.0,46.0,-5.0
599,Je,P,51.0,40.0,-11.0
599,Je,V,51.0,44.0,-7.0
599,Jw,P,46.0,40.0,-6.0
599,Jw,V,46.0,44.0,-2.0
599,P,V,40.0,44.0,4.0
600,H,Je,31.0,45.0,14.0
600,H,Jw,31.0,46.0,15.0
600,H,P,31.0,41.0,10.0
600,H,V,31.0,44.0,13.0
600,Je,Jw,45.0,46.0,1.0
600,Je,P,45.0,41.0,-4.0
600,Je,V,45.0,44.0,-1.0
600,Jw,P,46.0,41.0,-5.0
600,Jw,V,46.0,44.0,-2.0
600,P,V,41.0,44.0,3.0
601,H,Je,27.0,27.0,0.0
601,H,Jw,27.0,51.0,24.0
601,H,P,27.0,42.0,15.0
601,H,V,27.0,45.0,18.0
601,Je,Jw,27.0,51.0,24.0
601,Je,P,27.0,42.0,15.0
601,Je,V,27.0,45.0,18.0
601,Jw,P,51.0,42.0,-9.0
601,Jw,V,51.0,45.0,-6.0
601,P,V,42.0,45.0,3.0
602,H,Je,52.0,55.0,3.0
602,H,Jw,52.0,52.0,0.0
602,H,P,52.0,41.0,-11.0
602,H,V,52.0,49.0,-3.0
602,Je,Jw,55.0,52.0,-3.0
602,Je,P,55.0,41.0,-14.0
602,Je,V,55.0,49.0,-6.0
602,Jw,P,52.0,41.0,-11.0
602,Jw,V,52.0,49.0,-3.0
602,P,V,41.0,49.0,8.0
603,H,Je,56.0,51.0,-5.0
603,H,Jw,56.0,51.0,-5.0
603,H,P,56.0,45.0,-11.0
603,H,V,56.0,46.0,-10.0
603,Je,Jw,51.0,51.0,0.0
603,Je,P,51.0,45.0,-6.0
603,Je,V,51.0,46.0,-5.0
603,Jw,P,51.0,45.0,-6.0
603,Jw,V,51.0,46.0,-5.0
603,P,V,45.0,46.0,1.0
604,H,Je,53.0,46.0,-7.0
604,H,Jw,53.0,49.0,-4.0
604,H,P,53.0,43.0,-10.0
604,H,V,53.0,43.0,-10.0
604,Je,Jw,46.0,49.0,3.0
604,Je,P,46.0,43.0,-3.0
604,Je,V,46.0,43.0,-3.0
604,Jw,P,49.0,43.0,-6.0
604,Jw,V,49.0,43.0,-6.0
604,P,V,43.0,43.0,0.0
605,H,Je,52.0,54.0,2.0
605,H,Jw,52.0,43.0,-9.0
605,H,P,52.0,41.0,-11.0
605,H,V,52.0,42.0,-10.0
605,Je,Jw,54.0,43.0,-11.0
605,Je,P,54.0,41.0,-13.0
605,Je,V,54.0,42.0,-12.0
605,Jw,P,43.0,41.0,-2.0
605,Jw,V,43.0,42.0,-1.0
605,P,V,41.0,42.0,1.0
606,H,Je,31.0,45.0,14.0
606,H,Jw,31.0,52.0,21.0
606,H,P,31.0,43.0,12.0
606,H,V,31.0,43.0,12.0
606,Je,Jw,45.0,52.0,7.0
606,Je,P,45.0,43.0,-2.0
606,Je,V,45.0,43.0,-2.0
606,Jw,P,52.0,43.0,-9.0
606,Jw,V,52.0,43.0,-9.0
606,P,V,43.0,43.0,0.0
607,H,Je,33.0,45.0,12.0
607,H,Jw,33.0,46.0,13.0
607,H,P,33.0,47.0,14.0
607,H,V,33.0,47.0,14.0
607,Je,Jw,45.0,46.0,1.0
607,Je,P,45.0,47.0,2.0
607,Je,V,45.0,47.0,2.0
607,Jw,P,46.0,47.0,1.0
607,Jw,V,46.0,47.0,1.0
607,P,V,47.0,47.0,0.0
608,H,Je,53.0,44.0,-9.0
608,H,Jw,53.0,44.0,-9.0
608,H,P,53.0,43.0,-10.0
608,H,V,53.0,42.0,-11.0
608,Je,Jw,44.0,44.0,0.0
608,Je,P,44.0,43.0,-1.0
608,Je,V,44.0,42.0,-2.0
608,Jw,P,44.0,43.0,-1.0
608,Jw,V,44.0,42.0,-2.0
608,P,V,43.0,42.0,-1.0
609,H,Je,33.0,47.0,14.0
609,H,Jw,33.0,52.0,19.0
609,H,P,33.0,45.0,12.0
609,H,V,33.0,43.0,10.0
609,Je,Jw,47.0,52.0,5.0
609,Je,P,47.0,45.0,-2.0
609,Je,V,47.0,43.0,-4.0
609,Jw,P,52.0,45.0,-7.0
609,Jw,V,52.0,43.0,-9.0
609,P,V,45.0,43.0,-2.0
610,H,Je,35.0,46.0,11.0
610,H,Jw,35.0,42.0,7.0
610,H,P,35.0,47.0,12.0
610,H,V,35.0,47.0,12.0
610,Je,Jw,46.0,42.0,-4.0
610,Je,P,46.0,47.0,1.0
610,Je,V,46.0,47.0,1.0
610,Jw,P,42.0,47.0,5.0
610,Jw,V,42.0,47.0,5.0
610,P,V,47.0,47.0,0.0
611,H,Je,29.0,28.0,-1.0
611,H,Jw,29.0,51.0,22.0
611,H,P,29.0,47.0,18.0
611,H,V,29.0,46.0,17.0
611,Je,Jw,28.0,51.0,23.0
611,Je,P,28.0,47.0,19.0
611,Je,V,28.0,46.0,18.0
611,Jw,P,51.0,47.0,-4.0
611,Jw,V,51.0,46.0,-5.0
611,P,V,47.0,46.0,-1.0
612,H,Je,32.0,47.0,15.0
612,H,Jw,32.0,45.0,13.0
612,H,P,32.0,45.0,13.0
612,H,V,32.0,45.0,13.0
612,Je,Jw,47.0,45.0,-2.0
612,Je,P,47.0,45.0,-2.0
612,Je,V,47.0,45.0,-2.0
612,Jw,P,45.0,45.0,0.0
612,Jw,V,45.0,45.0,0.0
612,P,V,45.0,45.0,0.0
613,H,Je,33.0,49.0,16.0
613,H,Jw,33.0,47.0,14.0
613,H,P,33.0,45.0,12.0
613,H,V,33.0,46.0,13.0
613,Je,Jw,49.0,47.0,-2.0
613,Je,P,49.0,45.0,-4.0
613,Je,V,49.0,46.0,-3.0
613,Jw,P,47.0,45.0,-2.0
613,Jw,V,47.0,46.0,-1.0
613,P,V,45.0,46.0,1.0
614,H,Je,34.0,45.0,11.0
614,H,Jw,34.0,45.0,11.0
614,H,P,34.0,46.0,12.0
614,H,V,34.0,47.0,13.0
614,Je,Jw,45.0,45.0,0.0
614,Je,P,45.0,46.0,1.0
614,Je,V,45.0,47.0,2.0
614,Jw,P,45.0,46.0,1.0
614,Jw,V,45.0,47.0,2.0
614,P,V,46.0,47.0,1.0
615,H,Je,54.0,46.0,-8.0
615,H,Jw,54.0,42.0,-12.0
615,H,P,54.0,40.0,-14.0
615,H,V,54.0,40.0,-14.0
615,Je,Jw,46.0,42.0,-4.0
615,Je,P,46.0,40.0,-6.0
615,Je,V,46.0,40.0,-6.0
615,Jw,P,42.0,40.0,-2.0
615,Jw,V,42.0,40.0,-2.0
615,P,V,40.0,40.0,0.0
616,H,Je,54.0,43.0,-11.0
616,H,Jw,54.0,43.0,-11.0
616,H,P,54.0,43.0,-11.0
616,H,V,54.0,45.0,-9.0
616,Je,Jw,43.0,43.0,0.0
616,Je,P,43.0,43.0,0.0
616,Je,V,43.0,45.0,2.0
616,Jw,P,43.0,43.0,0.0
616,Jw,V,43.0,45.0,2.0
616,P,V,43.0,45.0,2.0
617,H,Je,59.0,47.0,-12.0
617,H,Jw,59.0,45.0,-14.0
617,H,P,59.0,43.0,-16.0
617,H,V,59.0,45.0,-14.0
617,Je,Jw,47.0,45.0,-2.0
617,Je,P,47.0,43.0,-4.0
617,Je,V,47.0,45.0,-2.0
617,Jw,P,45.0,43.0,-2.0
617,Jw,V,45.0,45.0,0.0
617,P,V,43.0,45.0,2.0
618,H,Je,34.0,46.0,12.0
618,H,Jw,34.0,44.0,10.0
618,H,P,34.0,46.0,12.0
618,H,V,34.0,44.0,10.0
618,Je,Jw,46.0,44.0,-2.0
618,Je,P,46.0,46.0,0.0
618,Je,V,46.0,44.0,-2.0
618,Jw,P,44.0,46.0,2.0
618,Jw,V,44.0,44.0,0.0
618,P,V,46.0,44.0,-2.0
619,H,Je,32.0,50.0,18.0
619,H,Jw,32.0,49.0,17.0
619,H,P,32.0,40.0,8.0
619,H,V,32.0,48.0,16.0
619,Je,Jw,50.0,49.0,-1.0
619,Je,P,50.0,40.0,-10.0
619,Je,V,50.0,48.0,-2.0
619,Jw,P,49.0,40.0,-9.0
619,Jw,V,49.0,48.0,-1.0
619,P,V,40.0,48.0,8.0
620,H,Je,33.0,55.0,22.0
620,H,Jw,33.0,50.0,17.0
620,H,P,33.0,44.0,11.0
620,H,V,33.0,45.0,12.0
620,Je,Jw,55.0,50.0,-5.0
620,Je,P,55.0,44.0,-11.0
620,Je,V,55.0,45.0,-10.0
620,Jw,P,50.0,44.0,-6.0
620,Jw,V,50.0,45.0,-5.0
620,P,V,44.0,45.0,1.0
621,H,Je,35.0,35.0,0.0
621,H,Jw,35.0,49.0,14.0
621,H,P,35.0,44.0,9.0
621,H,V,35.0,44.0,9.0
621,Je,Jw,35.0,49.0,14.0
621,Je,P,35.0,44.0,9.0
621,Je,V,35.0,44.0,9.0
621,Jw,P,49.0,44.0,-5.0
621,Jw,V,49.0,44.0,-5.0
621,P,V,44.0,44.0,0.0
622,H,Je,26.0,48.0,22.0
622,H,Jw,26.0,39.0,13.0
622,H,P,26.0,41.0,15.0
622,H,V,26.0,44.0,18.0
622,Je,Jw,48.0,39.0,-9.0
622,Je,P,48.0,41.0,-7.0
622,Je,V,48.0,44.0,-4.0
622,Jw,P,39.0,41.0,2.0
622,Jw,V,39.0,44.0,5.0
622,P,V,41.0,44.0,3.0
623,H,Je,32.0,46.0,14.0
623,H,Jw,32.0,51.0,19.0
623,H,P,32.0,44.0,12.0
623,H,V,32.0,45.0,13.0
623,Je,Jw,46.0,51.0,5.0
623,Je,P,46.0,44.0,-2.0
623,Je,V,46.0,45.0,-1.0
623,Jw,P,51.0,44.0,-7.0
623,Jw,V,51.0,45.0,-6.0
623,P,V,44.0,45.0,1.0
624,H,Je,34.0,48.0,14.0
624,H,Jw,34.0,46.0,12.0
624,H,P,34.0,47.0,13.0
624,H,V,34.0,48.0,14.0
624,Je,Jw,48.0,46.0,-2.0
624,Je,P,48.0,47.0,-1.0
624,Je,V,48.0,48.0,0.0
624,Jw,P,46.0,47.0,1.0
624,Jw,V,46.0,48.0,2.0
624,P,V,47.0,48.0,1.0
625,H,Je,32.0,30.0,-2.0
625,H,Jw,32.0,46.0,14.0
625,H,P,32.0,42.0,10.0
625,H,V,32.0,45.0,13.0
625,Je,Jw,30.0,46.0,16.0
625,Je,P,30.0,42.0,12.0
625,Je,V,30.0,45.0,15.0
625,Jw,P,46.0,42.0,-4.0
625,Jw,V,46.0,45.0,-1.0
625,P,V,42.0,45.0,3.0
626,H,Je,27.0,45.0,18.0
626,H,Jw,27.0,47.0,20.0
626,H,P,27.0,40.0,13.0
626,H,V,27.0,42.0,15.0
626,Je,Jw,45.0,47.0,2.0
626,Je,P,45.0,40.0,-5.0
626,Je,V,45.0,42.0,-3.0
626,Jw,P,47.0,40.0,-7.0
626,Jw,V,47.0,42.0,-5.0
626,P,V,40.0,42.0,2.0
627,H,Je,52.0,54.0,2.0
627,H,Jw,52.0,47.0,-5.0
627,H,P,52.0,41.0,-11.0
627,H,V,52.0,42.0,-10.0
627,Je,Jw,54.0,47.0,-7.0
627,Je,P,54.0,41.0,-13.0
627,Je,V,54.0,42.0,-12.0
627,Jw,P,47.0,41.0,-6.0
627,Jw,V,47.0,42.0,-5.0
627,P,V,41.0,42.0,1.0
628,H,Je,50.0,44.0,-6.0
628,H,Jw,50.0,49.0,-1.0
628,H,P,50.0,44.0,-6.0
628,H,V,50.0,44.0,-6.0
628,Je,Jw,44.0,49.0,5.0
628,Je,P,44.0,44.0,0.0
628,Je,V,44.0,44.0,0.0
628,Jw,P,49.0,44.0,-5.0
628,Jw,V,49.0,44.0,-5.0
628,P,V,44.0,44.0,0.0
629,H,Je,56.0,28.0,-28.0
629,H,Jw,56.0,49.0,-7.0
629,H,P,56.0,40.0,-16.0
629,H,V,56.0,43.0,-13.0
629,Je,Jw,28.0,49.0,21.0
629,Je,P,28.0,40.0,12.0
629,Je,V,28.0,43.0,15.0
629,Jw,P,49.0,40.0,-9.0
629,Jw,V,49.0,43.0,-6.0
629,P,V,40.0,43.0,3.0
630,H,Je,61.0,48.0,-13.0
630,H,Jw,61.0,46.0,-15.0
630,H,P,61.0,43.0,-18.0
630,H,V,61.0,46.0,-15.0
630,Je,Jw,48.0,46.0,-2.0
630,Je,P,48.0,43.0,-5.0
630,Je,V,48.0,46.0,-2.0
630,Jw,P,46.0,43.0,-3.0
630,Jw,V,46.0,46.0,0.0
630,P,V,43.0,46.0,3.0
631,H,Je,51.0,41.0,-10.0
631,H,Jw,51.0,46.0,-5.0
631,H,P,51.0,41.0,-10.0
631,H,V,51.0,46.0,-5.0
631,Je,Jw,41.0,46.0,5.0
631,Je,P,41.0,41.0,0.0
631,Je,V,41.0,46.0,5.0
631,Jw,P,46.0,41.0,-5.0
631,Jw,V,46.0,46.0,0.0
631,P,V,41.0,46.0,5.0
632,H,Je,51.0,29.0,-22.0
632,H,Jw,51.0,45.0,-6.0
632,H,P,51.0,40.0,-11.0
632,H,V,51.0,43.0,-8.0
632,Je,Jw,29.0,45.0,16.0
632,Je,P,29.0,40.0,11.0
632,Je,V,29.0,43.0,14.0
632,Jw,P,45.0,40.0,-5.0
632,Jw,V,45.0,43.0,-2.0
632,P,V,40.0,43.0,3.0
633,H,Je,56.0,45.0,-11.0
633,H,Jw,56.0,40.0,-16.0
633,H,P,56.0,42.0,-14.0
633,H,V,56.0,44.0,-12.0
633,Je,Jw,45.0,40.0,-5.0
633,Je,P,45.0,42.0,-3.0
633,Je,V,45.0,44.0,-1.0
633,Jw,P,40.0,42.0,2.0
633,Jw,V,40.0,44.0,4.0
633,P,V,42.0,44.0,2.0
634,H,Je,32.0,50.0,18.0
634,H,Jw,32.0,51.0,19.0
634,H,P,32.0,45.0,13.0
634,H,V,32.0,45.0,13.0
634,Je,Jw,50.0,51.0,1.0
634,Je,P,50.0,45.0,-5.0
634,Je,V,50.0,45.0,-5.0
634,Jw,P,51.0,45.0,-6.0
634,Jw,V,51.0,45.0,-6.0
634,P,V,45.0,45.0,0.0
635,H,Je,31.0,30.0,-1.0
635,H,Jw,31.0,50.0,19.0
635,H,P,31.0,44.0,13.0
635,H,V,31.0,43.0,12.0
635,Je,Jw,30.0,50.0,20.0
635,Je,P,30.0,44.0,14.0
635,Je,V,30.0,43.0,13.0
635,Jw,P,50.0,44.0,-6.0
635,Jw,V,50.0,43.0,-7.0
635,P,V,44.0,43.0,-1.0
636,H,Je,50.0,55.0,5.0
636,H,Jw,50.0,48.0,-2.0
636,H,P,50.0,42.0,-8.0
636,H,V,50.0,42.0,-8.0
636,Je,Jw,55.0,48.0,-7.0
636,Je,P,55.0,42.0,-13.0
636,Je,V,55.0,42.0,-13.0
636,Jw,P,48.0,42.0,-6.0
636,Jw,V,48.0,42.0,-6.0
636,P,V,42.0,42.0,0.0
637,H,Je,50.0,34.0,-16.0
637,H,Jw,50.0,43.0,-7.0
637,H,P,50.0,42.0,-8.0
637,H,V,50.0,43.0,-7.0
637,Je,Jw,34.0,43.0,9.0
637,Je,P,34.0,42.0,8.0
637,Je,V,34.0,43.0,9.0
637,Jw,P,43.0,42.0,-1.0
637,Jw,V,43.0,43.0,0.0
637,P,V,42.0,43.0,1.0
638,H,Je,32.0,43.0,11.0
638,H,Jw,32.0,44.0,12.0
638,H,P,32.0,45.0,13.0
638,H,V,32.0,44.0,12.0
638,Je,Jw,43.0,44.0,1.0
638,Je,P,43.0,45.0,2.0
638,Je,V,43.0,44.0,1.0
638,Jw,P,44.0,45.0,1.0
638,Jw,V,44.0,44.0,0.0
638,P,V,45.0,44.0,-1.0
639,H,Je,35.0,52.0,17.0
639,H,Jw,35.0,47.0,12.0
639,H,P,35.0,44.0,9.0
639,H,V,35.0,44.0,9.0
639,Je,Jw,52.0,47.0,-5.0
639,Je,P,52.0,44.0,-8.0
639,Je,V,52.0,44.0,-8.0
639,Jw,P,47.0,44.0,-3.0
639,Jw,V,47.0,44.0,-3.0
639,P,V,44.0,44.0,0.0
640,H,Je,33.0,46.0,13.0
640,H,Jw,33.0,48.0,15.0
640,H,P,33.0,45.0,12.0
640,H,V,33.0,45.0,12.0
640,Je,Jw,46.0,48.0,2.0
640,Je,P,46.0,45.0,-1.0
640,Je,V,46.0,45.0,-1.0
640,Jw,P,48.0,45.0,-3.0
640,Jw,V,48.0,45.0,-3.0
640,P,V,45.0,45.0,0.0
641,H,Je,33.0,47.0,14.0
641,H,Jw,33.0,50.0,17.0
641,H,P,33.0,44.0,11.0
641,H,V,33.0,44.0,11.0
641,Je,Jw,47.0,50.0,3.0
641,Je,P,47.0,44.0,-3.0
641,Je,V,47.0,44.0,-3.0
641,Jw,P,50.0,44.0,-6.0
641,Jw,V,50.0,44.0,-6.0
641,P,V,44.0,44.0,0.0
642,H,Je,49.0,44.0,-5.0
642,H,Jw,49.0,45.0,-4.0
642,H,P,49.0,41.0,-8.0
642,H,V,49.0,46.0,-3.0
642,Je,Jw,44.0,45.0,1.0
642,Je,P,44.0,41.0,-3.0
642,Je,V,44.0,46.0,2.0
642,Jw,P,45.0,41.0,-4.0
642,Jw,V,45.0,46.0,1.0
642,P,V,41.0,46.0,5.0
643,H,Je,59.0,44.0,-15.0
643,H,Jw,59.0,51.0,-8.0
643,H,P,59.0,44.0,-15.0
643,H,V,59.0,46.0,-13.0
643,Je,Jw,44.0,51.0,7.0
643,Je,P,44.0,44.0,0.0
643,Je,V,44.0,46.0,2.0
643,Jw,P,51.0,44.0,-7.0
643,Jw,V,51.0,46.0,-5.0
643,P,V,44.0,46.0,2.0
644,H,Je,31.0,47.0,16.0
644,H,Jw,31.0,45.0,14.0
644,H,P,31.0,46.0,15.0
644,H,V,31.0,46.0,15.0
644,Je,Jw,47.0,45.0,-2.0
644,Je,P,47.0,46.0,-1.0
644,Je,V,47.0,46.0,-1.0
644,Jw,P,45.0,46.0,1.0
644,Jw,V,45.0,46.0,1.0
644,P,V,46.0,46.0,0.0
645,H,Je,33.0,50.0,17.0
645,H,Jw,33.0,51.0,18.0
645,H,P,33.0,42.0,9.0
645,H,V,33.0,49.0,16.0
645,Je,Jw,50.0,51.0,1.0
645,Je,P,50.0,42.0,-8.0
645,Je,V,50.0,49.0,-1.0
645,Jw,P,51.0,42.0,-9.0
645,Jw,V,51.0,49.0,-2.0
