window,source_index,target_index,source_family,target_family,family_direction,v1_status,failure_reason,evidence_tier,positive_peak_lag,positive_peak_abs_r,ar1_null_p95_abs_r,ar1_null_p99_abs_r,observed_minus_ar1_p95,observed_minus_ar1_p99,observed_over_ar1_p95,p_pos_surrogate,q_pos_within_window,q_pos_global,source_ar1,target_ar1,mean_ar1,max_ar1,source_effective_n,target_effective_n,pair_effective_n_proxy
S5,Je_meridional_width,H_zonal_width,Je,H,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,2,0.0562369974496713,0.09947158910039756,0.11944248549709753,-0.04323459165072627,-0.06320548804742623,0.5653573845383207,0.5394605394605395,0.6726876362503893,0.6696751524337732,0.01033924570105148,0.6868787107591208,0.34860897823008613,0.6868787107591208,661.184856466964,125.29464560168627,665.4801675475237
S5,Je_meridional_width,Jw_strength,Je,Jw,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.0175304351513374,0.09976881226939345,0.1197983251615398,-0.08223837711805605,-0.10226789001020241,0.17571057279906394,0.968031968031968,0.9770229770229768,0.9814866918012491,0.01033924570105148,0.9760364515572716,0.49318784862916154,0.9760364515572716,661.184856466964,8.185777740129337,661.5126088217035
S5,Je_meridional_width,Jw_axis_lat,Je,Jw,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,4,0.0668297246833113,0.09972095734377144,0.11974103322506138,-0.03289123266046014,-0.05291130854175008,0.6701672994667202,0.4165834165834166,0.5967799642218247,0.5768078075770383,0.01033924570105148,0.9295391380966929,0.4699391918988722,0.9295391380966929,661.184856466964,24.648933439954376,662.1490170967196
S5,Je_meridional_width,Jw_meridional_width,Je,Jw,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,2,0.0205381927643794,0.09876912197846932,0.11860144475046405,-0.07823092921408992,-0.09806325198608465,0.2079414330407485,0.977022977022977,0.9770229770229768,0.9869227968973144,0.01033924570105148,-0.017348698632075405,-0.003504726465511963,0.01033924570105148,661.184856466964,698.8342361331007,675.0
S5,Jw_strength,P_main_band_share,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,3,0.1088544992776958,0.5285792048341198,0.6089805745370627,-0.419724705556424,-0.5001260752593668,0.20593791485205482,0.3906093906093906,0.5811965811965812,0.5535630014157621,0.9760364515572716,0.9596638283250861,0.9678501399411789,0.9760364515572716,8.185777740129337,13.893666600887133,22.073934373696357
S5,Jw_strength,P_south_band_share_18_24,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.0555212941518625,0.5092935724042409,0.5886235423481025,-0.45377227825237837,-0.5331022481962401,0.10901628679459095,0.7212787212787213,0.8227920227920228,0.8140816837885242,0.9760364515572716,0.9544554985414585,0.965245975049365,0.9760364515572716,8.185777740129337,15.72946455289342,23.908485845398523
S5,Jw_strength,P_main_minus_south,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,2,0.0940326624203595,0.5139914830029925,0.5936022870291909,-0.41995882058263295,-0.4995696246088314,0.18294595441732647,0.4955044955044955,0.6522024983563445,0.6376687379472894,0.9760364515572716,0.9557752605669158,0.9659058560620937,0.9760364515572716,8.185777740129337,15.263358586854622,23.44270781755998
S5,Jw_strength,P_spread_lat,Jw,P,Jw→P,other_not_supported,same_day_only_without_positive_lag_support,Tier5c_no_same_day_only,1,0.1891170572529677,0.47845522492280307,0.5556359792369511,-0.28933816766983533,-0.3665189219839834,0.3952659463244048,0.0789210789210789,0.2383107088989442,0.1936010891763104,0.9760364515572716,0.9448669478345652,0.9604516996959184,0.9760364515572716,8.185777740129337,19.134887480659728,27.311276199799575
S5,Jw_strength,P_north_band_share_35_45,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.1221211207938861,0.5032399636472429,0.5821895615009127,-0.3811188428533568,-0.4600684407070266,0.24266975919164,0.3246753246753247,0.5372405372405372,0.4964147821290678,0.9760364515572716,0.9527033278082878,0.9643698896827797,0.9760364515572716,8.185777740129337,16.349259651868675,24.527832795361697
S5,Jw_strength,P_north_minus_main_35_45,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.1316474721741077,0.4884319870310304,0.5663650095081493,-0.35678451485692275,-0.4347175373340416,0.2695308163053294,0.2657342657342657,0.4900967296176877,0.4402961055680721,0.9760364515572716,0.9481563333736654,0.9620963924654685,0.9760364515572716,8.185777740129337,17.962867955353005,26.140209684290355
S5,Jw_strength,P_total_centroid_lat_10_50,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.1588059373336184,0.5512150177187264,0.632591492591243,-0.392409080385108,-0.47378555525762467,0.2881016159372018,0.2317682317682317,0.4595910418695229,0.4022927604643321,0.9760364515572716,0.9651299442496134,0.9705831979034425,0.9760364515572716,8.185777740129337,11.977471362840939,20.158911152242688
S5,Jw_strength,V_strength,Jw,V,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.1716002238856745,0.5838630065196746,0.666078912919581,-0.41226278263400007,-0.49447868903390646,0.2939049434019794,0.1928071928071928,0.415277030661646,0.3558332479770562,0.9760364515572716,0.9719793138229369,0.9740078826901042,0.9760364515572716,8.185777740129337,9.591359826615236,17.774074760036832
S5,Jw_strength,V_pos_centroid_lat,Jw,V,Jw→V,other_not_supported,same_day_only_without_positive_lag_support,Tier5c_no_same_day_only,1,0.2104507860992241,0.42849111152939673,0.5011342484714754,-0.21804032543017263,-0.2906834623722513,0.4911438777529603,0.0579420579420579,0.2005185825410544,0.157930565010211,0.9760364515572716,0.919573578192489,0.9478050148748802,0.9760364515572716,8.185777740129337,26.730966552221744,34.45053804415406
S5,Jw_strength,V_NS_diff,Jw,V,Jw→V,other_not_supported,same_day_only_without_positive_lag_support,Tier5c_no_same_day_only,1,0.1791740562500862,0.5871921789523914,0.6694544544662029,-0.4080181227023052,-0.4902803982161167,0.3051369937688038,0.1388611388611388,0.3341346153846153,0.2828237155937376,0.9760364515572716,0.9726177712584121,0.9743271114078418,0.9760364515572716,8.185777740129337,9.369784998327775,17.55260796845306
S5,Jw_strength,H_strength,Jw,H,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,2,0.0290426093863331,0.5948943536939788,0.6772352042800566,-0.5658517443076457,-0.6481925948937235,0.048819776496438205,0.9010989010989012,0.9271794871794872,0.9386870176047176,0.9760364515572716,0.9740563059034092,0.9750463787303404,0.9760364515572716,8.185777740129337,8.871070932895497,17.05413061928132
S5,Jw_strength,H_centroid_lat,Jw,H,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.0723985421884498,0.47933472156571294,0.5565839317919975,-0.4069361793772631,-0.48418538960354773,0.15103963666968476,0.6113886113886113,0.7327147560610595,0.7298747763864043,0.9760364515572716,0.9451646884953031,0.9606005700262874,0.9760364515572716,8.185777740129337,19.028638286819167,27.2051154329461
S5,Jw_strength,H_west_extent_lon,Jw,H,Jw→H,lead_lag_yes,,Tier1b_audit_stable_with_same_day,1,0.4046896114027526,0.35222088243621097,0.4157201778672091,0.052468728966541645,-0.011030566464456493,1.1489654122822885,0.0009990009990009,0.0133779264214046,0.0076498087547811,0.9760364515572716,0.8786897595589611,0.9273631055581164,0.9760364515572716,8.185777740129337,43.58591506717124,51.73118385711109
S5,Jw_strength,H_zonal_width,Jw,H,Jw→H,tier4_ambiguous,positive_and_negative_supported_but_direction_difference_uncertain,Tier4a_ambiguous_bidirectional_close,1,0.2538205669835757,0.22141073317914628,0.264312018606796,0.03240983380442941,-0.010491451623220294,1.1463787836256618,0.0009990009990009,0.0133779264214046,0.0076498087547811,0.9760364515572716,0.6868787107591208,0.8314575811581961,0.9760364515572716,8.185777740129337,125.29464560168627,133.18062724732812
S5,Jw_strength,Je_strength,Jw,Je,Jw→Je,tier4_ambiguous,marginal_statistical_support,Tier4d_ambiguous_marginal_statistical_support,4,0.2562833950705001,0.5997645356380941,0.6821341519716101,-0.343481140567594,-0.42585075690111,0.42730668427708585,0.0319680319680319,0.1386782231852654,0.1048702776513427,0.9760364515572716,0.9749390679789108,0.9754877597680912,0.9760364515572716,8.185777740129337,8.565392921993592,16.748593284642585
S5,Jw_strength,Je_axis_lat,Jw,Je,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.1081756114439805,0.4404122449073779,0.5142502918875245,-0.3322366334633974,-0.406074680443544,0.24562353271247184,0.3056943056943056,0.5289541918755402,0.4801045979516234,0.9760364515572716,0.930352575046115,0.9531945133016932,0.9760364515572716,8.185777740129337,24.354106317986638,32.5256525600201
S5,Jw_strength,Je_meridional_width,Jw,Je,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,4,0.0568918678037367,0.09976881226939345,0.1197983251615398,-0.04287694446565675,-0.0629064573578031,0.5702369960075158,0.4415584415584415,0.6112820512820512,0.5970731707317073,0.9760364515572716,0.01033924570105148,0.49318784862916154,0.9760364515572716,8.185777740129337,661.184856466964,661.5126088217035
S5,Jw_axis_lat,P_main_band_share,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,3,0.079638872700691,0.4061973994401301,0.4764280005513734,-0.3265585267394391,-0.39678912785068243,0.19605953364166986,0.5234765234765235,0.6647673314339981,0.6604810755925913,0.9295391380966929,0.9596638283250861,0.9446014832108895,0.9596638283250861,24.648933439954376,13.893666600887133,38.513651801197796
S5,Jw_axis_lat,P_south_band_share_18_24,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.0671805468519949,0.39722704547742604,0.4664238459682296,-0.3300464986254311,-0.3992432991162347,0.16912379863574192,0.6073926073926074,0.7327147560610595,0.7272968931716232,0.9295391380966929,0.9544554985414585,0.9419973183190757,0.9544554985414585,24.648933439954376,15.72946455289342,40.3440671707199
S5,Jw_axis_lat,P_main_minus_south,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,4,0.0541609431604735,0.39944820618414745,0.46890427426643577,-0.34528726302367396,-0.4147433311059623,0.13558940138413103,0.7122877122877123,0.8216652261596082,0.8092055485498107,0.9295391380966929,0.9557752605669158,0.9426571993318043,0.9557752605669158,24.648933439954376,15.263358586854622,39.87936224158447
S5,Jw_axis_lat,P_spread_lat,Jw,P,Jw→P,tier4_ambiguous,marginal_statistical_support,Tier4d_ambiguous_marginal_statistical_support,4,0.21098263673655,0.3820507505357403,0.4494194131982795,-0.1710681137991903,-0.2384367764617295,0.5522372000073139,0.0289710289710289,0.1312217194570135,0.0975792130105617,0.9295391380966929,0.9448669478345652,0.9372030429656291,0.9448669478345652,24.648933439954376,19.134887480659728,43.73854358974543
S5,Jw_axis_lat,P_north_band_share_35_45,Jw,P,Jw→P,tier4_ambiguous,positive_support_with_same_day_or_uncertain_direction,Tier4b_ambiguous_same_day_dominant,4,0.294981564461752,0.39433010219901427,0.4631855365006137,-0.09934853773726227,-0.16820397203886173,0.7480574341567205,0.0009990009990009,0.0133779264214046,0.0076498087547811,0.9295391380966929,0.9527033278082878,0.9411212329524903,0.9527033278082878,24.648933439954376,16.349259651868675,40.96196299968306
S5,Jw_axis_lat,P_north_minus_main_35_45,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.1168600597478358,0.3870756681765038,0.45506046000806577,-0.270215608428668,-0.33820040026022996,0.30190494871030854,0.2777222777222777,0.4991055456171734,0.4517876489707475,0.9295391380966929,0.9481563333736654,0.9388477357351792,0.9481563333736654,24.648933439954376,17.962867955353005,42.57043246170376
S5,Jw_axis_lat,P_total_centroid_lat_10_50,Jw,P,Jw→P,tier4_ambiguous,marginal_statistical_support,Tier4d_ambiguous_marginal_statistical_support,3,0.2234590489288469,0.41624051385725375,0.4875860604869726,-0.19278146492840684,-0.2641270115581257,0.5368507905635547,0.0239760239760239,0.1136094674556213,0.0855360855360855,0.9295391380966929,0.9651299442496134,0.9473345411731531,0.9651299442496134,24.648933439954376,11.977471362840939,36.60268731425546
S5,Jw_axis_lat,V_strength,Jw,V,Jw→V,tier4_ambiguous,positive_and_negative_supported_but_direction_difference_uncertain,Tier4a_ambiguous_bidirectional_close,2,0.2513404090778487,0.4298530265680763,0.5026360956982078,-0.17851261749022757,-0.25129568662035906,0.5847124331880066,0.0119880119880119,0.0723981900452488,0.0506566604127579,0.9295391380966929,0.9719793138229369,0.9507592259598149,0.9719793138229369,24.648933439954376,9.591359826615236,34.222535720255316
S5,Jw_axis_lat,V_pos_centroid_lat,Jw,V,Jw→V,tier4_ambiguous,marginal_statistical_support,Tier4d_ambiguous_marginal_statistical_support,1,0.2181848370432007,0.35825516866803797,0.4225656637299211,-0.14007033162483726,-0.2043808266867204,0.6090207654348526,0.0239760239760239,0.1136094674556213,0.0855360855360855,0.9295391380966929,0.919573578192489,0.9245563581445909,0.9295391380966929,24.648933439954376,26.730966552221744,49.952346723184185
S5,Jw_axis_lat,V_NS_diff,Jw,V,Jw→V,tier4_ambiguous,marginal_statistical_support,Tier4d_ambiguous_marginal_statistical_support,1,0.2291942374845122,0.4311858525527016,0.5041050171336728,-0.20199161506818938,-0.27491077964916066,0.5315439644590356,0.0219780219780219,0.1091811414392059,0.0798467587458413,0.9295391380966929,0.9726177712584121,0.9510784546775525,0.9726177712584121,24.648933439954376,9.369784998327775,34.001483168979995
S5,Jw_axis_lat,H_strength,Jw,H,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.0837498950893561,0.4342315988497851,0.5074586024476374,-0.35048170376042903,-0.4237087073582813,0.1928691861927992,0.5054945054945055,0.6554621848739495,0.6445403722312646,0.9295391380966929,0.9740563059034092,0.9517977220000511,0.9740563059034092,24.648933439954376,8.871070932895497,33.50392525088932
S5,Jw_axis_lat,H_centroid_lat,Jw,H,Jw→H,tier4_ambiguous,marginal_statistical_support,Tier4d_ambiguous_marginal_statistical_support,1,0.1966827985798501,0.3824982301065216,0.44992218938322803,-0.18581543152667152,-0.25323939080337793,0.5142057742988146,0.0359640359640359,0.1496881496881497,0.113544769581216,0.9295391380966929,0.9451646884953031,0.937351913295998,0.9451646884953031,24.648933439954376,19.028638286819167,43.63265481020387
S5,Jw_axis_lat,H_west_extent_lon,Jw,H,Jw→H,tier4_ambiguous,direction_difference_not_stable,Tier4c_ambiguous_direction_uncertain,4,0.238629931442928,0.30809010028823364,0.36524868008589007,-0.06946016884530565,-0.12661874864296208,0.77454592412959,0.0089910089910089,0.0659340659340659,0.0412633723892002,0.9295391380966929,0.8786897595589611,0.904114448827827,0.9295391380966929,24.648933439954376,43.58591506717124,68.07433183693564
S5,Jw_axis_lat,H_zonal_width,Jw,H,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,4,0.085603584793373,0.20949239356201152,0.25027716163939756,-0.12388880876863852,-0.16467357684602457,0.408623832769535,0.2787212787212787,0.4991055456171734,0.4528812336549734,0.9295391380966929,0.6868787107591208,0.8082089244279068,0.9295391380966929,24.648933439954376,125.29464560168627,148.9340539689809
S5,Jw_axis_lat,Je_strength,Jw,Je,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.1291934857377588,0.4361305895280121,0.5095472884823967,-0.3069371037902533,-0.3803538027446379,0.29622660927676314,0.2217782217782218,0.4493927125506072,0.3888483433075463,0.9295391380966929,0.9749390679789108,0.9522391030378019,0.9749390679789108,24.648933439954376,8.565392921993592,33.198942614968914
S5,Jw_axis_lat,Je_axis_lat,Jw,Je,Jw→Je,tier4_ambiguous,positive_and_negative_supported_but_direction_difference_uncertain,Tier4a_ambiguous_bidirectional_close,3,0.2550554454241165,0.36183579724485354,0.42662094894006963,-0.10678035182073703,-0.17156550351595312,0.7048927921620785,0.0039960039960039,0.0332640332640332,0.0215085884988797,0.9295391380966929,0.930352575046115,0.9299458565714039,0.930352575046115,24.648933439954376,24.354106317986638,48.9385613979433
S5,Jw_axis_lat,Je_meridional_width,Jw,Je,Jw→Je,tier4_ambiguous,direction_difference_not_stable,Tier4c_ambiguous_direction_uncertain,4,0.1937788685076513,0.09972095734377144,0.11974103322506138,0.09405791116387986,0.07403783528258992,1.943211072870378,0.0019980019980019,0.0219780219780219,0.01294033069734,0.9295391380966929,0.01033924570105148,0.4699391918988722,0.9295391380966929,24.648933439954376,661.184856466964,662.1490170967196
S5,Jw_meridional_width,P_main_band_share,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.056004453638464,0.09876912197846932,0.11860144475046405,-0.04276466834000532,-0.06259699111200005,0.5670239090580598,0.2817182817182817,0.5015562472209871,0.4553487328997533,-0.017348698632075405,0.9596638283250861,0.47115756484650534,0.9596638283250861,698.8342361331007,13.893666600887133,675.0
