scope,object,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,baseline_window_id,baseline_main_peak_day,perturbed_window_id,perturbed_main_peak_day,main_peak_delta,baseline_window_start,baseline_window_end,perturbed_window_start,perturbed_window_end,member_candidate_change,merge_split_status,window_start_delta,window_end_delta
Jw_only,Jw,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,W003,104,W003,104,0,97,114,98,113,False,BOUNDARY_SHIFT_ONLY,1,-1
Jw_only,Jw,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,W004,130,W004,130,0,127,135,127,134,False,BOUNDARY_SHIFT_ONLY,0,-1
Jw_only,Jw,BAND_PROM_045,BASELINE,candidate_band,band_prominence_ratio,0.45,W005,152,W005,152,0,148,156,149,156,False,BOUNDARY_SHIFT_ONLY,1,0
Jw_only,Jw,BAND_PROM_055,BASELINE,candidate_band,band_prominence_ratio,0.55,W001,41,W001,41,0,37,49,37,49,False,UNCHANGED,0,0
Jw_only,Jw,BAND_PROM_055,BASELINE,candidate_band,band_prominence_ratio,0.55,W002,83,W002,83,0,78,86,77,87,False,BOUNDARY_SHIFT_ONLY,-1,1
Jw_only,Jw,BAND_PROM_055,BASELINE,candidate_band,band_prominence_ratio,0.55,W003,104,W003,104,0,97,114,97,114,False,UNCHANGED,0,0
Jw_only,Jw,BAND_PROM_055,BASELINE,candidate_band,band_prominence_ratio,0.55,W004,130,W004,130,0,127,135,126,135,False,BOUNDARY_SHIFT_ONLY,-1,0
Jw_only,Jw,BAND_PROM_055,BASELINE,candidate_band,band_prominence_ratio,0.55,W005,152,W005,152,0,148,156,148,157,False,BOUNDARY_SHIFT_ONLY,0,1
Jw_only,Jw,BAND_MAX_HW_8,BASELINE,candidate_band,band_max_half_width,8,W001,41,W001,41,0,37,49,37,49,False,UNCHANGED,0,0
Jw_only,Jw,BAND_MAX_HW_8,BASELINE,candidate_band,band_max_half_width,8,W002,83,W002,83,0,78,86,78,86,False,UNCHANGED,0,0
Jw_only,Jw,BAND_MAX_HW_8,BASELINE,candidate_band,band_max_half_width,8,W003,104,W003,104,0,97,114,97,112,False,BOUNDARY_SHIFT_ONLY,0,-2
Jw_only,Jw,BAND_MAX_HW_8,BASELINE,candidate_band,band_max_half_width,8,W004,130,W004,130,0,127,135,127,135,False,UNCHANGED,0,0
Jw_only,Jw,BAND_MAX_HW_8,BASELINE,candidate_band,band_max_half_width,8,W005,152,W005,152,0,148,156,148,156,False,UNCHANGED,0,0
Jw_only,Jw,BAND_MAX_HW_12,BASELINE,candidate_band,band_max_half_width,12,W001,41,W001,41,0,37,49,37,49,False,UNCHANGED,0,0
Jw_only,Jw,BAND_MAX_HW_12,BASELINE,candidate_band,band_max_half_width,12,W002,83,W002,83,0,78,86,78,86,False,UNCHANGED,0,0
Jw_only,Jw,BAND_MAX_HW_12,BASELINE,candidate_band,band_max_half_width,12,W003,104,W003,104,0,97,114,97,114,False,UNCHANGED,0,0
Jw_only,Jw,BAND_MAX_HW_12,BASELINE,candidate_band,band_max_half_width,12,W004,130,W004,130,0,127,135,127,135,False,UNCHANGED,0,0
Jw_only,Jw,BAND_MAX_HW_12,BASELINE,candidate_band,band_max_half_width,12,W005,152,W005,152,0,148,156,148,156,False,UNCHANGED,0,0
Jw_only,Jw,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,W001,41,W001,41,0,37,49,37,49,False,UNCHANGED,0,0
Jw_only,Jw,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,W002,83,W002,83,0,78,86,78,86,False,UNCHANGED,0,0
Jw_only,Jw,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,W003,104,W003,104,0,97,114,97,114,False,UNCHANGED,0,0
Jw_only,Jw,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,W004,130,W004,130,0,127,135,127,135,False,UNCHANGED,0,0
Jw_only,Jw,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,W005,152,W005,152,0,148,156,148,156,False,UNCHANGED,0,0
Jw_only,Jw,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,W001,41,W001,41,0,37,49,37,49,False,UNCHANGED,0,0
Jw_only,Jw,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,W002,83,W002,83,0,78,86,78,86,False,UNCHANGED,0,0
Jw_only,Jw,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,W003,104,W003,104,0,97,114,97,114,False,UNCHANGED,0,0
Jw_only,Jw,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,W004,130,W004,130,0,127,135,127,135,False,UNCHANGED,0,0
Jw_only,Jw,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,W005,152,W005,152,0,148,156,148,156,False,UNCHANGED,0,0
Jw_only,Jw,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,W001,41,W001,41,0,37,49,37,49,False,UNCHANGED,0,0
Jw_only,Jw,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,W002,83,W002,83,0,78,86,78,86,False,UNCHANGED,0,0
Jw_only,Jw,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,W003,104,W003,104,0,97,114,97,114,False,UNCHANGED,0,0
Jw_only,Jw,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,W004,130,W004,130,0,127,135,127,135,False,UNCHANGED,0,0
Jw_only,Jw,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,W005,152,W005,152,0,148,156,148,156,False,UNCHANGED,0,0
Jw_only,Jw,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,W001,41,W001,41,0,37,49,37,49,False,UNCHANGED,0,0
Jw_only,Jw,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,W002,83,W002,83,0,78,86,78,86,False,UNCHANGED,0,0
Jw_only,Jw,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,W003,104,W003,104,0,97,114,97,114,False,UNCHANGED,0,0
Jw_only,Jw,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,W004,130,W004,130,0,127,135,127,135,False,UNCHANGED,0,0
Jw_only,Jw,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,W005,152,W005,152,0,148,156,148,156,False,UNCHANGED,0,0
Jw_only,Jw,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,W001,41,W001,41,0,37,49,37,49,False,UNCHANGED,0,0
Jw_only,Jw,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,W002,83,W002,83,0,78,86,78,86,False,UNCHANGED,0,0
Jw_only,Jw,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,W003,104,W003,104,0,97,114,97,114,False,UNCHANGED,0,0
Jw_only,Jw,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,W004,130,W004,130,0,127,135,127,135,False,UNCHANGED,0,0
Jw_only,Jw,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,W005,152,W005,152,0,148,156,148,156,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,W001,41,W004,42,1,37,49,37,50,True,MAIN_PEAK_CHANGED,0,1
Jw_only,Jw,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,W002,83,W005,82,-1,78,86,78,87,True,MAIN_PEAK_CHANGED,0,1
Jw_only,Jw,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,W003,104,W006,109,5,97,114,98,111,True,MAIN_PEAK_CHANGED,1,-3
Jw_only,Jw,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,W004,130,W007,129,-1,127,135,126,135,True,MAIN_PEAK_CHANGED,-1,0
Jw_only,Jw,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,W005,152,W008,152,0,148,156,148,155,True,BOUNDARY_SHIFT_ONLY,0,-1
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,W001,13,W001,14,1,12,15,12,16,False,MAIN_PEAK_CHANGED,0,1
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,W002,21,W002,22,1,19,23,20,24,False,MAIN_PEAK_CHANGED,1,1
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,W003,31,W003,29,-2,29,33,27,31,False,MAIN_PEAK_CHANGED,-2,-2
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,W004,42,W004,42,0,37,50,39,45,False,BOUNDARY_SHIFT_ONLY,2,-5
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,W005,82,W006,83,1,78,87,79,86,True,MAIN_PEAK_CHANGED,1,-1
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,W006,109,W007,103,-6,98,111,99,112,True,MAIN_PEAK_CHANGED,1,1
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,W007,129,W008,128,-1,126,135,125,134,True,MAIN_PEAK_CHANGED,-1,-1
Jw_only,Jw,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,W008,152,W009,150,-2,148,155,148,155,True,MAIN_PEAK_CHANGED,0,0
Jw_only,Jw,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,W001,13,W001,42,29,12,15,38,49,False,MISSING_WINDOW,26,34
Jw_only,Jw,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,W002,21,W001,42,21,19,23,38,49,True,MISSING_WINDOW,19,26
Jw_only,Jw,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,W003,31,W001,42,11,29,33,38,49,True,MISSING_WINDOW,9,16
Jw_only,Jw,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,W004,42,W001,42,0,37,50,38,49,True,BOUNDARY_SHIFT_ONLY,1,-1
Jw_only,Jw,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,W005,82,W002,81,-1,78,87,78,87,True,MAIN_PEAK_CHANGED,0,0
Jw_only,Jw,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,W006,109,W003,104,-5,98,111,97,114,True,MAIN_PEAK_CHANGED,-1,3
Jw_only,Jw,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,W007,129,W004,131,2,126,135,126,136,True,MAIN_PEAK_CHANGED,0,1
Jw_only,Jw,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,W008,152,W005,152,0,148,155,148,157,True,BOUNDARY_SHIFT_ONLY,0,2
Jw_only,Jw,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,W001,13,W001,13,0,12,15,12,15,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,W002,21,W002,21,0,19,23,19,23,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,W003,31,W003,31,0,29,33,29,33,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,W004,42,W004,42,0,37,50,37,50,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,W005,82,W005,82,0,78,87,78,87,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,W006,109,W006,103,-6,98,111,98,111,True,MAIN_PEAK_CHANGED,0,0
Jw_only,Jw,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,W007,129,W007,129,0,126,135,126,135,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,W008,152,W008,152,0,148,155,148,155,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,W001,13,W001,13,0,12,15,12,15,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,W002,21,W002,21,0,19,23,19,23,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,W003,31,W003,31,0,29,33,29,33,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,W004,42,W004,42,0,37,50,37,50,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,W005,82,W005,82,0,78,87,78,87,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,W006,109,W006,103,-6,98,111,98,111,True,MAIN_PEAK_CHANGED,0,0
Jw_only,Jw,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,W007,129,W007,129,0,126,135,126,135,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,W008,152,W008,152,0,148,155,148,155,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W001,13,W001,13,0,12,15,12,15,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W002,21,W002,21,0,19,23,19,23,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W003,31,W003,31,0,29,33,29,33,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W004,42,W004,42,0,37,50,37,50,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W005,82,W005,82,0,78,87,78,87,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W006,109,W006,103,-6,98,111,98,111,True,MAIN_PEAK_CHANGED,0,0
Jw_only,Jw,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W007,129,W007,129,0,126,135,126,135,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,W008,152,W008,152,0,148,155,148,155,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W001,13,W001,13,0,12,15,12,15,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W002,21,W002,21,0,19,23,19,23,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W003,31,W003,31,0,29,33,29,33,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W004,42,W004,42,0,37,50,37,50,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W005,82,W005,82,0,78,87,78,87,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W006,109,W006,103,-6,98,111,98,113,True,MAIN_PEAK_CHANGED,0,2
Jw_only,Jw,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W007,129,W007,129,0,126,135,126,135,True,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W008,152,W008,152,0,148,155,148,155,True,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W001,13,W001,13,0,12,15,12,15,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W002,21,W002,21,0,19,23,19,23,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W003,31,W003,31,0,29,33,29,33,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W004,42,W004,42,0,37,50,37,50,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W005,82,W005,82,0,78,87,78,87,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W006,109,W006,103,-6,98,111,98,111,True,MAIN_PEAK_CHANGED,0,0
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W007,129,W007,129,0,126,135,126,135,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W008,152,W008,152,0,148,155,148,155,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W001,13,W001,13,0,12,15,12,15,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W002,21,W002,21,0,19,23,19,23,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W003,31,W003,31,0,29,33,29,33,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W004,42,W004,42,0,37,50,37,50,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W005,82,W005,82,0,78,87,78,87,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W006,109,W006,109,0,98,111,98,111,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W007,129,W007,129,0,126,135,126,135,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W008,152,W008,152,0,148,155,148,155,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W001,13,W001,13,0,12,15,12,15,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W002,21,W002,21,0,19,23,19,23,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W003,31,W003,31,0,29,33,29,33,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W004,42,W004,42,0,37,50,37,50,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W005,82,W005,82,0,78,87,78,87,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W006,109,W006,103,-6,98,111,98,111,True,MAIN_PEAK_CHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W007,129,W007,129,0,126,135,126,135,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W008,152,W008,152,0,148,155,148,155,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W001,13,W001,13,0,12,15,12,15,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W002,21,W002,21,0,19,23,19,23,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W003,31,W003,31,0,29,33,29,33,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W004,42,W004,42,0,37,50,37,49,False,BOUNDARY_SHIFT_ONLY,0,-1
Jw_only,Jw,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W005,82,W005,82,0,78,87,78,87,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W006,109,W006,103,-6,98,111,98,111,True,MAIN_PEAK_CHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W007,129,W007,129,0,126,135,126,135,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W008,152,W008,152,0,148,155,148,155,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W001,13,W001,13,0,12,15,12,15,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W002,21,W002,21,0,19,23,19,23,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W003,31,W003,31,0,29,33,29,33,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W004,42,W004,42,0,37,50,38,49,False,BOUNDARY_SHIFT_ONLY,1,-1
Jw_only,Jw,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W005,82,W005,82,0,78,87,78,87,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W006,109,W006,103,-6,98,111,98,111,True,MAIN_PEAK_CHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W007,129,W007,129,0,126,135,126,134,False,BOUNDARY_SHIFT_ONLY,0,-1
Jw_only,Jw,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W008,152,W008,152,0,148,155,149,155,False,BOUNDARY_SHIFT_ONLY,1,0
Jw_only,Jw,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W001,13,W001,13,0,12,15,12,15,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W002,21,W002,21,0,19,23,19,23,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W003,31,W003,31,0,29,33,29,33,False,UNCHANGED,0,0
Jw_only,Jw,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W004,42,W004,42,0,37,50,37,50,False,UNCHANGED,0,0
