scope,object,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,baseline_candidate_day,perturbed_candidate_day,candidate_match_class,baseline_strict_fraction,perturbed_strict_fraction,baseline_match_fraction,perturbed_match_fraction,match_fraction_delta,baseline_near_fraction,perturbed_near_fraction,baseline_support_class,perturbed_support_class,support_class_changed,bootstrap_status
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,129,,MISSING_BASELINE_CANDIDATE,0.724,,0.943,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,145,,MISSING_BASELINE_CANDIDATE,0.433,,0.67,,,0.174,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,155,,MISSING_BASELINE_CANDIDATE,0.79,,0.972,,,0.022,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,18,,MISSING_BASELINE_CANDIDATE,0.634,,0.88,,,0.046,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,35,,MISSING_BASELINE_CANDIDATE,0.698,,0.955,,,0.018,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,55,,MISSING_BASELINE_CANDIDATE,0.611,,0.868,,,0.081,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,60,,MISSING_BASELINE_CANDIDATE,0.31,,0.636,,,0.268,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,77,,MISSING_BASELINE_CANDIDATE,0.722,,0.95,,,0.046,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,95,,MISSING_BASELINE_CANDIDATE,0.775,,0.937,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,113,,MISSING_BASELINE_CANDIDATE,0.777,,0.963,,,0.037,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,129,,MISSING_BASELINE_CANDIDATE,0.724,,0.943,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,145,,MISSING_BASELINE_CANDIDATE,0.433,,0.67,,,0.174,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,155,,MISSING_BASELINE_CANDIDATE,0.79,,0.972,,,0.022,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,18,18.0,SAME_DAY,0.634,0.517,0.88,0.81,-0.06999999999999995,0.046,0.115,object_candidate,object_candidate,0.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,35,35.0,SAME_DAY,0.698,0.474,0.955,0.942,-0.013000000000000012,0.018,0.026,object_strong_candidate,object_candidate,1.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,55,55.0,SAME_DAY,0.611,0.373,0.868,0.778,-0.08999999999999997,0.081,0.153,object_candidate,object_weak_candidate,1.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,60,60.0,SAME_DAY,0.31,0.189,0.636,0.512,-0.124,0.268,0.349,object_weak_candidate,object_weak_candidate,0.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,77,77.0,SAME_DAY,0.722,0.488,0.95,0.907,-0.04299999999999993,0.046,0.08,object_strong_candidate,object_candidate,1.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,95,95.0,SAME_DAY,0.775,0.524,0.937,0.899,-0.038000000000000034,0.025,0.057,object_candidate,object_candidate,0.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,113,113.0,SAME_DAY,0.777,0.641,0.963,0.897,-0.06599999999999995,0.037,0.103,object_strong_candidate,object_candidate,1.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,129,129.0,SAME_DAY,0.724,0.551,0.943,0.911,-0.03199999999999992,0.025,0.044,object_candidate,object_candidate,0.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,145,145.0,SAME_DAY,0.433,0.303,0.67,0.62,-0.050000000000000044,0.174,0.161,object_weak_candidate,object_weak_candidate,0.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,155,155.0,SAME_DAY,0.79,0.516,0.972,0.94,-0.03200000000000003,0.022,0.052,object_strong_candidate,object_candidate,1.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,18,18.0,SAME_DAY,0.634,0.726,0.88,0.906,0.026000000000000023,0.046,0.025,object_candidate,object_candidate,0.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,35,35.0,SAME_DAY,0.698,0.877,0.955,0.964,0.009000000000000008,0.018,0.013,object_strong_candidate,object_strong_candidate,0.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,55,55.0,SAME_DAY,0.611,0.719,0.868,0.909,0.041000000000000036,0.081,0.046,object_candidate,object_candidate,0.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,60,60.0,SAME_DAY,0.31,0.41,0.636,0.742,0.10599999999999998,0.268,0.193,object_weak_candidate,object_weak_candidate,0.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,77,77.0,SAME_DAY,0.722,0.842,0.95,0.973,0.02300000000000002,0.046,0.024,object_strong_candidate,object_strong_candidate,0.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,95,95.0,SAME_DAY,0.775,0.867,0.937,0.953,0.015999999999999903,0.025,0.013,object_candidate,object_strong_candidate,1.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,113,113.0,SAME_DAY,0.777,0.835,0.963,0.999,0.03600000000000003,0.037,0.001,object_strong_candidate,object_strong_candidate,0.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,129,129.0,SAME_DAY,0.724,0.851,0.943,0.951,0.008000000000000007,0.025,0.03,object_candidate,object_strong_candidate,1.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,145,145.0,SAME_DAY,0.433,0.557,0.67,0.72,0.04999999999999993,0.174,0.198,object_weak_candidate,object_weak_candidate,0.0,run
H_only,H,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,155,155.0,SAME_DAY,0.79,0.899,0.972,0.986,0.014000000000000012,0.022,0.009,object_strong_candidate,object_strong_candidate,0.0,run
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,18,,MISSING_BASELINE_CANDIDATE,0.634,,0.88,,,0.046,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,35,,MISSING_BASELINE_CANDIDATE,0.698,,0.955,,,0.018,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,55,,MISSING_BASELINE_CANDIDATE,0.611,,0.868,,,0.081,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,60,,MISSING_BASELINE_CANDIDATE,0.31,,0.636,,,0.268,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,77,,MISSING_BASELINE_CANDIDATE,0.722,,0.95,,,0.046,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,95,,MISSING_BASELINE_CANDIDATE,0.775,,0.937,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,113,,MISSING_BASELINE_CANDIDATE,0.777,,0.963,,,0.037,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,129,,MISSING_BASELINE_CANDIDATE,0.724,,0.943,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,145,,MISSING_BASELINE_CANDIDATE,0.433,,0.67,,,0.174,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,155,,MISSING_BASELINE_CANDIDATE,0.79,,0.972,,,0.022,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,18,,MISSING_BASELINE_CANDIDATE,0.634,,0.88,,,0.046,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,35,,MISSING_BASELINE_CANDIDATE,0.698,,0.955,,,0.018,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,55,,MISSING_BASELINE_CANDIDATE,0.611,,0.868,,,0.081,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,60,,MISSING_BASELINE_CANDIDATE,0.31,,0.636,,,0.268,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,77,,MISSING_BASELINE_CANDIDATE,0.722,,0.95,,,0.046,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,95,,MISSING_BASELINE_CANDIDATE,0.775,,0.937,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,113,,MISSING_BASELINE_CANDIDATE,0.777,,0.963,,,0.037,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,129,,MISSING_BASELINE_CANDIDATE,0.724,,0.943,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,145,,MISSING_BASELINE_CANDIDATE,0.433,,0.67,,,0.174,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,155,,MISSING_BASELINE_CANDIDATE,0.79,,0.972,,,0.022,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,18,,MISSING_BASELINE_CANDIDATE,0.634,,0.88,,,0.046,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,35,,MISSING_BASELINE_CANDIDATE,0.698,,0.955,,,0.018,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,55,,MISSING_BASELINE_CANDIDATE,0.611,,0.868,,,0.081,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,60,,MISSING_BASELINE_CANDIDATE,0.31,,0.636,,,0.268,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,77,,MISSING_BASELINE_CANDIDATE,0.722,,0.95,,,0.046,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,95,,MISSING_BASELINE_CANDIDATE,0.775,,0.937,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,113,,MISSING_BASELINE_CANDIDATE,0.777,,0.963,,,0.037,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,129,,MISSING_BASELINE_CANDIDATE,0.724,,0.943,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,145,,MISSING_BASELINE_CANDIDATE,0.433,,0.67,,,0.174,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,155,,MISSING_BASELINE_CANDIDATE,0.79,,0.972,,,0.022,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,18,,MISSING_BASELINE_CANDIDATE,0.634,,0.88,,,0.046,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,35,,MISSING_BASELINE_CANDIDATE,0.698,,0.955,,,0.018,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,55,,MISSING_BASELINE_CANDIDATE,0.611,,0.868,,,0.081,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,60,,MISSING_BASELINE_CANDIDATE,0.31,,0.636,,,0.268,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,77,,MISSING_BASELINE_CANDIDATE,0.722,,0.95,,,0.046,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,95,,MISSING_BASELINE_CANDIDATE,0.775,,0.937,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,113,,MISSING_BASELINE_CANDIDATE,0.777,,0.963,,,0.037,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,129,,MISSING_BASELINE_CANDIDATE,0.724,,0.943,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,145,,MISSING_BASELINE_CANDIDATE,0.433,,0.67,,,0.174,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,155,,MISSING_BASELINE_CANDIDATE,0.79,,0.972,,,0.022,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,18,,MISSING_BASELINE_CANDIDATE,0.634,,0.88,,,0.046,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,35,,MISSING_BASELINE_CANDIDATE,0.698,,0.955,,,0.018,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,55,,MISSING_BASELINE_CANDIDATE,0.611,,0.868,,,0.081,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,60,,MISSING_BASELINE_CANDIDATE,0.31,,0.636,,,0.268,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,77,,MISSING_BASELINE_CANDIDATE,0.722,,0.95,,,0.046,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,95,,MISSING_BASELINE_CANDIDATE,0.775,,0.937,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,113,,MISSING_BASELINE_CANDIDATE,0.777,,0.963,,,0.037,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,129,,MISSING_BASELINE_CANDIDATE,0.724,,0.943,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,145,,MISSING_BASELINE_CANDIDATE,0.433,,0.67,,,0.174,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,155,,MISSING_BASELINE_CANDIDATE,0.79,,0.972,,,0.022,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,18,,MISSING_BASELINE_CANDIDATE,0.634,,0.88,,,0.046,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,35,,MISSING_BASELINE_CANDIDATE,0.698,,0.955,,,0.018,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,55,,MISSING_BASELINE_CANDIDATE,0.611,,0.868,,,0.081,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,60,,MISSING_BASELINE_CANDIDATE,0.31,,0.636,,,0.268,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,77,,MISSING_BASELINE_CANDIDATE,0.722,,0.95,,,0.046,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,95,,MISSING_BASELINE_CANDIDATE,0.775,,0.937,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,113,,MISSING_BASELINE_CANDIDATE,0.777,,0.963,,,0.037,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,129,,MISSING_BASELINE_CANDIDATE,0.724,,0.943,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,145,,MISSING_BASELINE_CANDIDATE,0.433,,0.67,,,0.174,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,155,,MISSING_BASELINE_CANDIDATE,0.79,,0.972,,,0.022,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,18,,MISSING_BASELINE_CANDIDATE,0.634,,0.88,,,0.046,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,35,,MISSING_BASELINE_CANDIDATE,0.698,,0.955,,,0.018,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,55,,MISSING_BASELINE_CANDIDATE,0.611,,0.868,,,0.081,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,60,,MISSING_BASELINE_CANDIDATE,0.31,,0.636,,,0.268,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,77,,MISSING_BASELINE_CANDIDATE,0.722,,0.95,,,0.046,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,95,,MISSING_BASELINE_CANDIDATE,0.775,,0.937,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,113,,MISSING_BASELINE_CANDIDATE,0.777,,0.963,,,0.037,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,129,,MISSING_BASELINE_CANDIDATE,0.724,,0.943,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,145,,MISSING_BASELINE_CANDIDATE,0.433,,0.67,,,0.174,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,155,,MISSING_BASELINE_CANDIDATE,0.79,,0.972,,,0.022,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,18,,MISSING_BASELINE_CANDIDATE,0.634,,0.88,,,0.046,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,35,,MISSING_BASELINE_CANDIDATE,0.698,,0.955,,,0.018,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,55,,MISSING_BASELINE_CANDIDATE,0.611,,0.868,,,0.081,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,60,,MISSING_BASELINE_CANDIDATE,0.31,,0.636,,,0.268,,object_weak_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,77,,MISSING_BASELINE_CANDIDATE,0.722,,0.95,,,0.046,,object_strong_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,95,,MISSING_BASELINE_CANDIDATE,0.775,,0.937,,,0.025,,object_candidate,,,missing_or_not_run
H_only,H,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,113,,MISSING_BASELINE_CANDIDATE,0.777,,0.963,,,0.037,,object_strong_candidate,,,missing_or_not_run
