window_id,year,object_A,object_B,target_pair,target_set,peak_A,peak_B,delta_B_minus_A,order_label,quality_A,quality_B,pair_y_quality_flag
W113,1998,H,Je,H-Je,priority,119.0,117.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1998,H,Jw,H-Jw,exploratory_full_pair,119.0,107.0,-12.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1998,Je,Jw,Je-Jw,exploratory_full_pair,117.0,107.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1998,Jw,V,Jw-V,priority,107.0,119.0,12.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1998,Jw,H,Jw-H,priority,107.0,119.0,12.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1999,P,V,P-V,priority,107.0,108.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1999,P,H,P-H,exploratory_full_pair,107.0,109.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1999,P,Je,P-Je,exploratory_full_pair,107.0,115.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1999,P,Jw,P-Jw,exploratory_full_pair,107.0,114.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1999,V,H,V-H,exploratory_full_pair,108.0,109.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1999,V,Je,V-Je,priority,108.0,115.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1999,V,Jw,V-Jw,exploratory_full_pair,108.0,114.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1999,H,Je,H-Je,priority,109.0,115.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1999,H,Jw,H-Jw,exploratory_full_pair,109.0,114.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1999,Je,Jw,Je-Jw,exploratory_full_pair,115.0,114.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1999,Jw,V,Jw-V,priority,114.0,108.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,1999,Jw,H,Jw-H,priority,114.0,109.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2000,P,V,P-V,priority,110.0,114.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2000,P,H,P-H,exploratory_full_pair,110.0,112.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2000,P,Je,P-Je,exploratory_full_pair,110.0,112.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2000,P,Jw,P-Jw,exploratory_full_pair,110.0,119.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2000,V,H,V-H,exploratory_full_pair,114.0,112.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2000,V,Je,V-Je,priority,114.0,112.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2000,V,Jw,V-Jw,exploratory_full_pair,114.0,119.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2000,H,Je,H-Je,priority,112.0,112.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W113,2000,H,Jw,H-Jw,exploratory_full_pair,112.0,119.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2000,Je,Jw,Je-Jw,exploratory_full_pair,112.0,119.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2000,Jw,V,Jw-V,priority,119.0,114.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2000,Jw,H,Jw-H,priority,119.0,112.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2001,P,V,P-V,priority,110.0,109.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2001,P,H,P-H,exploratory_full_pair,110.0,120.0,10.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2001,P,Je,P-Je,exploratory_full_pair,110.0,115.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2001,P,Jw,P-Jw,exploratory_full_pair,110.0,119.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2001,V,H,V-H,exploratory_full_pair,109.0,120.0,11.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2001,V,Je,V-Je,priority,109.0,115.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2001,V,Jw,V-Jw,exploratory_full_pair,109.0,119.0,10.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2001,H,Je,H-Je,priority,120.0,115.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2001,H,Jw,H-Jw,exploratory_full_pair,120.0,119.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2001,Je,Jw,Je-Jw,exploratory_full_pair,115.0,119.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2001,Jw,V,Jw-V,priority,119.0,109.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2001,Jw,H,Jw-H,priority,119.0,120.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2002,P,V,P-V,priority,118.0,105.0,-13.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2002,P,H,P-H,exploratory_full_pair,118.0,114.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2002,P,Je,P-Je,exploratory_full_pair,118.0,113.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2002,P,Jw,P-Jw,exploratory_full_pair,118.0,108.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2002,V,H,V-H,exploratory_full_pair,105.0,114.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2002,V,Je,V-Je,priority,105.0,113.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2002,V,Jw,V-Jw,exploratory_full_pair,105.0,108.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2002,H,Je,H-Je,priority,114.0,113.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2002,H,Jw,H-Jw,exploratory_full_pair,114.0,108.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2002,Je,Jw,Je-Jw,exploratory_full_pair,113.0,108.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2002,Jw,V,Jw-V,priority,108.0,105.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2002,Jw,H,Jw-H,priority,108.0,114.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2003,P,V,P-V,priority,109.0,108.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2003,P,H,P-H,exploratory_full_pair,109.0,121.0,12.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2003,P,Je,P-Je,exploratory_full_pair,109.0,116.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2003,P,Jw,P-Jw,exploratory_full_pair,109.0,114.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2003,V,H,V-H,exploratory_full_pair,108.0,121.0,13.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2003,V,Je,V-Je,priority,108.0,116.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2003,V,Jw,V-Jw,exploratory_full_pair,108.0,114.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2003,H,Je,H-Je,priority,121.0,116.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2003,H,Jw,H-Jw,exploratory_full_pair,121.0,114.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2003,Je,Jw,Je-Jw,exploratory_full_pair,116.0,114.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2003,Jw,V,Jw-V,priority,114.0,108.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2003,Jw,H,Jw-H,priority,114.0,121.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2004,P,V,P-V,priority,110.0,122.0,12.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2004,P,H,P-H,exploratory_full_pair,110.0,123.0,13.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2004,P,Je,P-Je,exploratory_full_pair,110.0,111.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2004,P,Jw,P-Jw,exploratory_full_pair,110.0,111.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2004,V,H,V-H,exploratory_full_pair,122.0,123.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2004,V,Je,V-Je,priority,122.0,111.0,-11.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2004,V,Jw,V-Jw,exploratory_full_pair,122.0,111.0,-11.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2004,H,Je,H-Je,priority,123.0,111.0,-12.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2004,H,Jw,H-Jw,exploratory_full_pair,123.0,111.0,-12.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2004,Je,Jw,Je-Jw,exploratory_full_pair,111.0,111.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W113,2004,Jw,V,Jw-V,priority,111.0,122.0,11.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2004,Jw,H,Jw-H,priority,111.0,123.0,12.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2005,P,V,P-V,priority,113.0,115.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2005,P,H,P-H,exploratory_full_pair,113.0,118.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2005,P,Je,P-Je,exploratory_full_pair,113.0,117.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2005,P,Jw,P-Jw,exploratory_full_pair,113.0,112.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2005,V,H,V-H,exploratory_full_pair,115.0,118.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2005,V,Je,V-Je,priority,115.0,117.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2005,V,Jw,V-Jw,exploratory_full_pair,115.0,112.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2005,H,Je,H-Je,priority,118.0,117.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2005,H,Jw,H-Jw,exploratory_full_pair,118.0,112.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2005,Je,Jw,Je-Jw,exploratory_full_pair,117.0,112.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2005,Jw,V,Jw-V,priority,112.0,115.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2005,Jw,H,Jw-H,priority,112.0,118.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2006,P,V,P-V,priority,116.0,105.0,-11.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2006,P,H,P-H,exploratory_full_pair,116.0,107.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2006,P,Je,P-Je,exploratory_full_pair,116.0,120.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2006,P,Jw,P-Jw,exploratory_full_pair,116.0,118.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2006,V,H,V-H,exploratory_full_pair,105.0,107.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2006,V,Je,V-Je,priority,105.0,120.0,15.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2006,V,Jw,V-Jw,exploratory_full_pair,105.0,118.0,13.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2006,H,Je,H-Je,priority,107.0,120.0,13.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2006,H,Jw,H-Jw,exploratory_full_pair,107.0,118.0,11.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2006,Je,Jw,Je-Jw,exploratory_full_pair,120.0,118.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2006,Jw,V,Jw-V,priority,118.0,105.0,-13.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2006,Jw,H,Jw-H,priority,118.0,107.0,-11.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2007,P,V,P-V,priority,99.0,111.0,12.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2007,P,H,P-H,exploratory_full_pair,99.0,107.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2007,P,Je,P-Je,exploratory_full_pair,99.0,118.0,19.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2007,P,Jw,P-Jw,exploratory_full_pair,99.0,122.0,23.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2007,V,H,V-H,exploratory_full_pair,111.0,107.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2007,V,Je,V-Je,priority,111.0,118.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2007,V,Jw,V-Jw,exploratory_full_pair,111.0,122.0,11.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2007,H,Je,H-Je,priority,107.0,118.0,11.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2007,H,Jw,H-Jw,exploratory_full_pair,107.0,122.0,15.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2007,Je,Jw,Je-Jw,exploratory_full_pair,118.0,122.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2007,Jw,V,Jw-V,priority,122.0,111.0,-11.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2007,Jw,H,Jw-H,priority,122.0,107.0,-15.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2008,P,V,P-V,priority,118.0,106.0,-12.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2008,P,H,P-H,exploratory_full_pair,118.0,114.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2008,P,Je,P-Je,exploratory_full_pair,118.0,115.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2008,P,Jw,P-Jw,exploratory_full_pair,118.0,112.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2008,V,H,V-H,exploratory_full_pair,106.0,114.0,8.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2008,V,Je,V-Je,priority,106.0,115.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2008,V,Jw,V-Jw,exploratory_full_pair,106.0,112.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2008,H,Je,H-Je,priority,114.0,115.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2008,H,Jw,H-Jw,exploratory_full_pair,114.0,112.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2008,Je,Jw,Je-Jw,exploratory_full_pair,115.0,112.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2008,Jw,V,Jw-V,priority,112.0,106.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2008,Jw,H,Jw-H,priority,112.0,114.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2009,P,V,P-V,priority,112.0,115.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2009,P,H,P-H,exploratory_full_pair,112.0,118.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2009,P,Je,P-Je,exploratory_full_pair,112.0,112.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W113,2009,P,Jw,P-Jw,exploratory_full_pair,112.0,114.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2009,V,H,V-H,exploratory_full_pair,115.0,118.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2009,V,Je,V-Je,priority,115.0,112.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2009,V,Jw,V-Jw,exploratory_full_pair,115.0,114.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2009,H,Je,H-Je,priority,118.0,112.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2009,H,Jw,H-Jw,exploratory_full_pair,118.0,114.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2009,Je,Jw,Je-Jw,exploratory_full_pair,112.0,114.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2009,Jw,V,Jw-V,priority,114.0,115.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2009,Jw,H,Jw-H,priority,114.0,118.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2010,P,V,P-V,priority,111.0,112.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W113,2010,P,H,P-H,exploratory_full_pair,111.0,113.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
