year,mode,cluster_id,vector_kind,object,metric,feature,value_raw,value_z,value_robust_z
1994,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.03308239691592402,0.04831281555928809,0.0
1995,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,-0.05291032207373318,-0.8994104373331063,-0.5793066121536498
1996,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.004205773570031624,-0.26993560978948106,-0.19453296787787266
1997,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.11650445501719181,0.9677048896280349,0.5619888570257083
1998,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.14145178043482695,1.2426486368842413,0.7300513481271129
1999,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,-0.03973087759605412,-0.7541601633744123,-0.4905207309751551
2000,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.044481196496281745,0.17393865393595823,0.07679022183621971
2001,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,-0.04839216930531553,-0.8496160071876359,-0.54886920065862
2002,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.07111427844418516,0.4674610748429257,0.25620913841107706
2003,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.022423083104984025,-0.06916317167772329,-0.0718085326786906
2004,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.10553638313362512,0.8468260886599941,0.4881003157703617
2005,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,-0.0951889021155258,-1.3653614373206566,-0.8641244578787467
2006,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.0710683453905453,0.4669548479957889,0.25589970149592167
2007,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.18098138574976982,1.6783032664248658,0.9963501930040233
2008,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.046258963868954776,0.1935313764025928,0.08876649617619467
2009,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,-0.1078005940485536,-1.5043545270109997,-0.9490855640408461
2010,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,-0.032889296647601665,-0.678759298887573,-0.4444310953921746
2011,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.08369429603923037,0.6061050825763452,0.3409568642586046
2012,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.08231905720058465,0.5909486153663475,0.3316923013760913
2013,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.1030131100566544,0.8190171695266182,0.47110179781520506
2014,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.0066068472446897675,-0.24347344671198834,-0.17835766987194704
2015,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.08556902349135334,0.6267663992562649,0.3535863289593478
2016,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.03154339262548396,0.03135149407198135,-0.010367800577302288
2017,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.21056493637227247,2.0043427167117818,1.1956455134445745
2018,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,-0.1226699920793397,-1.6682297298869928,-1.0492561447503
2019,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,-0.0648678737479444,-1.0311942662718723,-0.6598609757256709
2020,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.07813092573292157,0.5447913403701697,0.3034781423136502
2021,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.0037490035747093386,-0.274969658612179,-0.19761008744837275
2022,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.07923846798874093,0.5569975313330017,0.3109393153010155
2023,local_background_removed,M_transition,transition,P,P_south_band_share_18_24,P.P_south_band_share_18_24,-0.15785868024371566,-2.056043237867472,-1.286311560210389
1979,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.21556555763492688,0.07259262910204366,-0.03639145237549512
1980,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.2041833801370325,-0.08136768254092927,-0.13824375697570523
1981,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.24933014234350037,0.5293071712174866,0.26574763894278847
1982,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.2763872705378959,0.8952937225380606,0.5078657101969325
1983,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.07806263680764168,-1.7873320247090696,-1.26682292105625
1984,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.2386466427864061,0.38479748301836314,0.17014738571473317
1985,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.299176160749875,1.2035462198904223,0.7117898703851415
1986,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.13970660125331918,-0.95350879723607,-0.7152079207940281
1987,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.1810595311121337,-0.3941509793149496,-0.34516526341407894
1988,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.30229862749346764,1.2457820708976017,0.7397309593315453
1989,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.13542284946382566,-1.0114526977448763,-0.7535406556486641
1990,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.2692980760124395,0.7994021764223163,0.44442874479110367
1991,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.10147878520858594,-1.4705949587166964,-1.0572858021756226
1992,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.28531346586293554,1.016033345012177,0.5877408979925098
1993,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.2286210028639981,0.24918629199979841,0.08043392522986312
1994,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.09358950490825878,-1.5773088149978725,-1.1278822570608156
1995,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.048659937494128315,-2.1850457969895123,-1.5299301065752209
1996,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.31392208189336607,1.4030059994567285,0.8437423067441221
1997,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.31159894509721026,1.3715822349624942,0.822953943829048
1998,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.2863773239456115,1.0304235547925977,0.5972607282278186
1999,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.18579001571339823,-0.33016437538369786,-0.3028349835881202
2000,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.2675293537742391,0.7754776657517027,0.4286015064448664
2001,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.22031432552742503,0.1368265408280214,0.006102433697876583
2002,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.06253082443626327,-1.9974221127893135,-1.405807828376101
2003,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.2196323676297515,0.12760208000120452,0.0
2004,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.24522638300432156,0.4737979273241621,0.22902554896507377
2005,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.22647339403546998,0.22013679557536137,0.06121625720405588
2006,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.2066141535098195,-0.048487978628654324,-0.11649221865845609
2007,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.13525420224098425,-1.0137338938509102,-0.7550497788646744
2008,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.23861722227783377,0.3843995283502578,0.16988411916479967
2009,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.34821534933775,1.8668717355138134,1.1506122639318406
2010,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.1353495976767717,-1.0124435334584572,-0.7541961421167769
2011,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.27489626558846697,0.8751257373948171,0.49452359790798334
2012,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.2326922095228876,0.30425521410029516,0.1168647207246905
2013,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.24757121426585696,0.5055151406467411,0.25000804268652377
2014,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.09289064081121011,-1.5867619564725686,-1.1341359742339945
2015,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.17008971708056211,-0.542533482335892,-0.44332757377674714
2016,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.1446431824807248,-0.8867344401885876,-0.6710334054211646
2017,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.19186496323032398,-0.24799197795854647,-0.248473908561951
2018,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.2136848370154328,0.04715317933557869,-0.05322089730727923
2019,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.2458307098530604,0.48197231662561696,0.2344333087972518
2020,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.1557775623683242,-0.7361259474144081,-0.5713984935551336
2021,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.3381289379548125,1.7304385231373978,1.0603549959628582
2022,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.18151772747686015,-0.387953214860827,-0.3410651379578152
2023,raw,E1,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.21911392377894112,0.12058938169677955,-0.004639244206182214
1979,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.16391284239304535,-0.7417172133868245,-0.42737162189207506
1980,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.17444181907664832,-0.6197447587464101,-0.3311258228968821
1981,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.22593896449219408,-0.023178404573512466,0.13961165287410499
1982,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.3074957478203358,0.9216124667560461,0.88512548681763
1983,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.14117894076556933,-1.005077069561193,-0.6351831302813034
1984,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.36637206509402964,1.6036625038924999,1.4233162690924048
1985,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.18357246905466165,-0.5139711566436433,-0.24766218451235703
1986,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.21926513039226106,-0.1004911341476438,0.0786058671637299
1987,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.16236165949556436,-0.7596868215726451,-0.4415510470956884
1988,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.12368781802052824,-1.2077021906664465,-0.7950701862134478
1989,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.2503700779847929,0.25984272576401835,0.36293744312865944
1990,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.1802922625635105,-0.5519705605245736,-0.2776466838703733
1991,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.15334909471177868,-0.8640924710785497,-0.5239352639742619
1992,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.1876931326931177,-0.46623551491573395,-0.20999503259518454
1993,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.11826794141286685,-1.270488506331304,-0.8446134960938931
1994,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.3124646307639104,0.9791742666973952,0.9305462454904734
1995,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.21066590475122668,-0.20010847503103482,0.0
1996,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.21812094181134287,-0.11374593506324118,0.06814679336379023
1997,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.2737648647862533,0.5308585763743768,0.5767901294524216
1998,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.22553141604320634,-0.02789963116577407,0.1358862361236659
1999,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.445867209695654,2.5245704145496632,2.1499845805852913
2000,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.39326903882192804,1.9152492807062047,1.6691825868539185
2001,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.19265116339468014,-0.40879943228161736,-0.1646734747026959
2002,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.08570797998248054,-1.6476779083029334,-1.1422454120236223
2003,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.2126330507058469,-0.17732016160503494,0.017981760225324852
2004,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.11882751970114157,-1.264006096935276,-0.8394983684728742
2005,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.19935162150994643,-0.3311782780048614,-0.1034243177982141
2006,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.17912730250531306,-0.5654659876801552,-0.28829563057887064
2007,raw,E2,state,P,P_south_band_share_18_24,P.P_south_band_share_18_24,0.25287225345150083,0.2888290643975422,0.3858099296253307
