year,mode,cluster_id,object,base_window_mean,bootstrap_mean_p05,bootstrap_mean_p50,bootstrap_mean_p95,bootstrap_ci_width
1984,raw,E2,Je,41.44484004890683,39.998639828654916,41.437022408522644,42.74846918092343,2.749829352268513
1985,raw,E2,Je,35.609537776962355,34.401083493346654,35.58923453004394,36.83421034510981,2.4331268517631557
1986,raw,E2,Je,41.6132277430383,39.55049405662243,41.636790031203404,43.946498096575276,4.396004039952842
1987,raw,E2,Je,40.32209528127836,39.45943730896,40.32763419330345,41.09909249838163,1.6396551894216316
1988,raw,E2,Je,48.53792274520052,47.630640156805136,48.54386318133355,49.453208271229386,1.82256811442425
1989,raw,E2,Je,48.58258713005008,47.543098209746,48.597753592683105,49.74187945200181,2.198781242255812
1990,raw,E2,Je,37.874129484519834,36.05546970083163,37.91155808531167,40.053141881653886,3.9976721808222564
1991,raw,E2,Je,48.693037513198156,46.245534142875854,48.7601812346111,51.300948220222196,5.055414077346342
1992,raw,E2,Je,37.56228165325367,34.56747431447877,37.59110618115811,40.80039909498831,6.232924780509535
1993,raw,E2,Je,51.69393239343052,48.93610800104603,51.803398584401606,54.40450253162653,5.468394530580497
1994,raw,E2,Je,45.67182504773581,45.06092686014177,45.69381206410152,46.21079298632893,1.1498661261871632
1995,raw,E2,Je,42.41359124746233,40.44260004725528,42.41624449656227,44.483242433781555,4.040642386526272
1996,raw,E2,Je,46.468602733965106,42.7988015413787,46.46447595874984,49.88876685318896,7.089965311810261
1997,raw,E2,Je,45.99133828729244,44.739478799377906,46.01045075050524,47.32999642803909,2.590517628661182
1998,raw,E2,Je,40.815030156068,40.118555804121854,40.857603071218634,41.54496326671913,1.4264074625972754
1999,raw,E2,Je,47.2268530555165,46.694891950337805,47.22188161682199,47.78450881566182,1.0896168653240181
2000,raw,E2,Je,50.529034707593496,48.65809797952236,50.57396644317174,52.51615043487799,3.858052455355633
2001,raw,E2,Je,46.12439795091469,44.69455492638554,46.07194835787439,47.770823381910255,3.076268455524712
2002,raw,E2,Je,36.44867471549209,35.055002480477114,36.44228719042336,37.67466259438038,2.619660113903265
2003,raw,E2,Je,39.15052526375147,38.59800763270701,39.14364606268235,39.69605945215484,1.0980518194478321
2004,raw,E2,Je,39.146470440807256,37.86940597145205,39.11766621942679,40.44091871604524,2.5715127445931856
2005,raw,E2,Je,43.588198295852806,42.12623150029709,43.60127271701133,45.033283916949024,2.9070524166519363
2006,raw,E2,Je,43.729560559438035,40.85044394417758,43.736800628252034,47.0935686138006,6.243124669623022
2007,raw,E2,Je,46.15530437297351,43.60796944790521,46.14435186552701,48.6541865539882,5.046217106082985
2008,raw,E2,Je,39.11930649026464,37.036945250289,39.091724849215936,41.25620742239292,4.219262172103917
2009,raw,E2,Je,40.16214979119358,37.15528266033541,40.226254850920206,43.5613924639017,6.406109803566288
2010,raw,E2,Je,48.739966693274944,46.913462834305015,48.7491445015536,50.73303402885265,3.8195711945476347
2011,raw,E2,Je,48.59721426614647,47.529100239631646,48.57209779251856,49.54422692723879,2.015126687607143
2012,raw,E2,Je,41.555805773790674,40.68594494016302,41.535943504880414,42.325686722867964,1.6397417827049452
2013,raw,E2,Je,47.79296972129441,45.32713051579402,47.85558141471049,50.461955768954674,5.134825253160656
2014,raw,E2,Je,47.65713561992518,46.08538446259658,47.658988194384875,49.30367011022021,3.218285647623631
2015,raw,E2,Je,42.35325742173598,39.35946212838965,42.28774244941203,45.557465060029635,6.198002931639984
2016,raw,E2,Je,41.04454845073689,40.0143952650836,41.06120286300077,42.11735497914579,2.1029597140621874
2017,raw,E2,Je,42.28874980849226,40.6849041664191,42.28285618553363,44.1207517255637,3.435847559144598
2018,raw,E2,Je,37.957711898221966,37.32318151131765,37.954879429317415,38.63947147121357,1.3162899598959186
2019,raw,E2,Je,48.13157366264581,46.44242222797576,48.038194834778544,49.99533413138125,3.5529119034054872
2020,raw,E2,Je,40.60335511493298,37.939301856529795,40.68245195828899,43.28797591338198,5.3486740568521824
2021,raw,E2,Je,46.89263786794587,46.10208252117236,46.869951287625625,47.749284503041366,1.647201981869003
2022,raw,E2,Je,44.3106355268554,42.267855913887985,44.335339057033195,46.32898817875635,4.0611322648683625
2023,raw,E2,Je,35.153647247156165,33.89571424752285,35.12148556768216,36.71179790330373,2.8160836557808864
1979,raw,E2,Jw,37.37289019881822,36.52125967126417,37.385554308117406,38.190614251774534,1.6693545805103653
1980,raw,E2,Jw,33.370882090142395,31.72448027578868,33.34348357143046,34.92290524425607,3.1984249684673927
1981,raw,E2,Jw,24.205466007306836,22.962674077211652,24.207232825061297,25.674649767960513,2.7119756907488615
1982,raw,E2,Jw,41.04549229658733,39.1958125671509,40.981679548395164,42.87238183423693,3.6765692670860304
1983,raw,E2,Jw,34.092307601778444,32.46127408192956,34.05527986186996,35.50230224021673,3.041028158287169
1984,raw,E2,Jw,30.879782123689083,29.543761153125306,30.85176738785645,32.162984749374715,2.619223596249409
1985,raw,E2,Jw,31.16290016895662,30.522116572731704,31.188329306369823,31.84747898252717,1.325362409795467
1986,raw,E2,Jw,33.73177792476671,32.69461734128523,33.73705917597527,34.6724990794506,1.9778817381653724
1987,raw,E2,Jw,33.2351861438739,32.707345305802384,33.22345624155558,33.82945768338249,1.122112377580109
1988,raw,E2,Jw,31.92834990507761,30.227750906826028,32.00912209674581,33.91639668920563,3.6886457823795986
1989,raw,E2,Jw,35.901969601144266,34.69706354996597,35.91128804316911,37.07173398147034,2.37467043150437
1990,raw,E2,Jw,33.071261387940076,30.843962856354516,33.035514576806364,34.85650353164564,4.0125406752911275
1991,raw,E2,Jw,40.335751017782066,38.17077479643372,40.24262850602759,42.38218797964859,4.211413183214873
1992,raw,E2,Jw,32.54706067883133,31.677771535102845,32.56104746774922,33.42103543298471,1.7432638978818638
1993,raw,E2,Jw,37.393957976738996,36.178599796857746,37.38521828381978,38.448567777253196,2.2699679803954496
1994,raw,E2,Jw,40.06947437395351,38.84599378899387,40.0807978583614,41.04996675969864,2.2039729707047684
1995,raw,E2,Jw,37.298459119697455,35.57115353918645,37.311454973443404,38.873570319398674,3.3024167802122264
1996,raw,E2,Jw,41.76777428985189,39.21730732480486,41.79364743162749,44.36086294539172,5.143555620586866
1997,raw,E2,Jw,29.88729343025132,29.27360725366333,29.86302366925434,30.49488260341705,1.2212753497537214
1998,raw,E2,Jw,33.48518876434974,32.47451840551146,33.497835548193535,34.27646128273929,1.8019428772278303
1999,raw,E2,Jw,37.986935686101006,35.17115753055394,37.84098409972694,40.53634441610226,5.365186885548319
2000,raw,E2,Jw,32.89631298553807,30.787441923875768,32.82247874311923,34.82395055637658,4.036508632500812
2001,raw,E2,Jw,34.54492937999165,33.40570455037448,34.511459854960066,35.59609920854281,2.19039465816833
2002,raw,E2,Jw,33.05985468835022,32.3738052567503,33.09847438096213,33.72875711399694,1.3549518572466397
2003,raw,E2,Jw,35.845770144399594,32.562819366281225,36.04252800324288,39.450153839070985,6.88733447278976
2004,raw,E2,Jw,36.995921106803856,35.932343901492835,37.04543076986383,38.02795973439419,2.095615832901352
2005,raw,E2,Jw,27.684206870710778,26.583212953051195,27.77361966803346,28.902661991567133,2.3194490385159376
2006,raw,E2,Jw,37.80837295422955,36.78694651565742,37.84190911062517,38.7618939258945,1.9749474102370783
2007,raw,E2,Jw,29.961658084365695,28.8387099272837,29.988851438973334,31.022184377314716,2.1834744500310173
2008,raw,E2,Jw,37.92270575033355,37.02328851842006,37.87147561731385,38.81849030192538,1.7952017835053198
2009,raw,E2,Jw,30.884435646473886,28.96909658364612,30.766785731618633,32.73713021524802,3.7680336316019023
2010,raw,E2,Jw,35.789991471941235,34.8151001587352,35.82394338682053,36.752956345304156,1.9378561865689576
2011,raw,E2,Jw,33.993968680428516,33.322193621400984,34.00100384432617,34.777801025957366,1.4556074045563818
2012,raw,E2,Jw,35.25874280517646,32.87838057225421,35.186177288667366,37.495371362212495,4.616990789958287
2013,raw,E2,Jw,30.128414210594332,28.624086955616725,30.16700386850622,31.881324954650044,3.2572379990333182
2014,raw,E2,Jw,36.5965410519736,35.14741186694872,36.57135951945122,37.95627262536448,2.8088607584157543
2015,raw,E2,Jw,36.089771793865175,34.58958281602733,36.06550530960328,37.51511778978047,2.9255349737531375
2016,raw,E2,Jw,37.57840636569302,36.295827030041295,37.60934317052776,38.8734697129067,2.5776426828654024
2017,raw,E2,Jw,32.53137996360298,31.683245545003754,32.500312599135036,33.30497967050753,1.6217341255037745
2018,raw,E2,Jw,31.89011028282522,31.118141796128757,31.878001442195078,32.737837741209816,1.6196959450810589
2019,raw,E2,Jw,46.21848030932497,44.9533675374727,46.269428208320846,47.42304333313685,2.469675795664152
2020,raw,E2,Jw,32.990507574943855,32.172782066043695,32.978597859316565,33.79958159838108,1.6267995323373867
2021,raw,E2,Jw,29.19209698535963,27.25941082594667,29.16471266322042,31.218813462567656,3.959402636620986
2022,raw,E2,Jw,31.351963199182823,29.124121237476444,31.29115838890882,33.62310925739921,4.498988019922763
2023,raw,E2,Jw,43.50366003558826,41.90732175095593,43.54440486147725,45.32948537180911,3.4221636208531834
1979,raw,M,P,9.60781495007711,8.601575781627485,9.667214411170708,10.622443866952194,2.020868085324709
1980,raw,M,P,10.521646487891338,10.135526227673507,10.539202744872423,10.888615207457358,0.7530889797838505
1981,raw,M,P,8.631031409061281,8.353472672684228,8.652662026595983,8.86886365226133,0.5153909795771021
1982,raw,M,P,6.534944161049369,6.2086676338414515,6.533004141865436,6.893007972456742,0.6843403386152902
1983,raw,M,P,9.134525070024724,8.92511475330226,9.136177462861873,9.35544484359051,0.4303300902882494
1984,raw,M,P,7.724165915127987,6.822595944108802,7.759642506043582,8.511316275153513,1.6887203310447108
1985,raw,M,P,4.862816513208493,4.737112885773532,4.872877490310013,4.986594160748626,0.24948127497509454
1986,raw,M,P,8.543502496020587,8.200837272847167,8.568605402158349,8.853901593037063,0.6530643201898965
1987,raw,M,P,7.550306900796588,6.702109212843243,7.587942082326517,8.382633570885005,1.6805243580417626
1988,raw,M,P,6.8218294098865275,6.3809980616771,6.832744408405057,7.288702492730343,0.9077044310532436
1989,raw,M,P,8.375067816341117,7.564426559967764,8.386447299485535,9.177281216819912,1.6128546568521482
1990,raw,M,P,6.909409820036389,6.688213389194119,6.900803961007908,7.126059483919274,0.43784609472515523
1991,raw,M,P,7.416933657576698,7.207830516882259,7.428908423955647,7.622554293730755,0.41472377684849615
1992,raw,M,P,6.6918168613151146,6.547751450691454,6.683358756301945,6.840946977614622,0.2931955269231681
1993,raw,M,P,4.839892412061222,4.593997856003778,4.846123124183125,5.080896341503977,0.4868984855001992
1994,raw,M,P,6.133107987621645,5.969830465176205,6.134584318833586,6.302344963580308,0.33251449840410263
1995,raw,M,P,9.448484453946843,8.999708621949829,9.44955316378405,9.878526453768547,0.8788178318187185
1996,raw,M,P,9.743696833120161,9.105317301456207,9.79495058983229,10.334757853979738,1.2294405525235312
1997,raw,M,P,6.089534347392833,5.844308409508253,6.089857170405159,6.342560893938864,0.4982524844306111
1998,raw,M,P,8.515439164083547,8.07192094124635,8.521226525895553,8.973976248301158,0.9020553070548072
1999,raw,M,P,7.077036412265239,6.787194340365116,7.0617051398522825,7.409792798813013,0.6225984584478965
2000,raw,M,P,8.827799954758488,8.1811524102785,8.848365050104839,9.50414766103585,1.3229952507573497
2001,raw,M,P,9.218945787623472,9.099001451170853,9.214417930111221,9.331732430827023,0.23273097965616962
2002,raw,M,P,7.3095542945580645,7.151924677236334,7.303987899214508,7.478712519044245,0.3267878418079109
2003,raw,M,P,7.555058623143188,7.224965486673961,7.550962437232716,7.9042121500818086,0.6792466634078478
2004,raw,M,P,9.130146058520538,8.447863261833346,9.180294613230094,9.79681339521754,1.3489501333841947
2005,raw,M,P,6.81908982470288,6.280029356465344,6.786388789207185,7.443528547343578,1.163499190878234
2006,raw,M,P,9.346414783514973,8.847872237760466,9.39636000181472,9.742841189356724,0.8949689515962582
2007,raw,M,P,4.541198224746469,4.0003611613464685,4.542707537205075,5.133268571638328,1.1329074102918595
2008,raw,M,P,12.039853540560618,11.254717958907921,12.046811233181014,12.772147732667642,1.517429773759721
2009,raw,M,P,4.550257865385677,4.09477730695781,4.561168819102303,4.986861982636975,0.8920846756791647
2010,raw,M,P,6.708122252775694,6.298688122166224,6.706718565335144,7.157227764094506,0.8585396419282816
2011,raw,M,P,7.168908611186207,7.056885194605962,7.1669243168566465,7.286751161305681,0.2298659666997187
2012,raw,M,P,8.296566616658465,7.6212534174545095,8.34016657709163,8.934866238119042,1.3136128206645328
2013,raw,M,P,9.013241577945216,8.535507298146161,9.046032018485441,9.491207633721318,0.9557003355751572
2014,raw,M,P,8.10948954588818,7.911871562176709,8.10173936746223,8.308823213487681,0.3969516513109719
2015,raw,M,P,8.333091963594924,7.801289942594213,8.332765456522427,8.89235475745115,1.0910648148569368
2016,raw,M,P,6.483627054085577,5.927480819955877,6.480991348644155,7.070621637443963,1.1431408174880868
2017,raw,M,P,8.17918961619293,7.204216400333805,8.232556183242089,9.220426156909244,2.0162097565754395
2018,raw,M,P,3.3788842675499655,3.0806763730019857,3.3724675900218903,3.6970215504756934,0.6163451774737077
2019,raw,M,P,6.475131698163139,6.286964306811995,6.476835186477128,6.672925721402328,0.3859614145903336
2020,raw,M,P,7.246804442342291,5.993464032833342,7.258161072774684,8.573077019573528,2.5796129867401865
2021,raw,M,P,8.055806404352744,7.623902804495664,8.092152809247683,8.480894466887673,0.8569916623920086
2022,raw,M,P,10.255133944369115,10.042807389669617,10.264653399775314,10.473125255660761,0.4303178659911442
2023,raw,M,P,5.5144111242320655,5.2084137445917325,5.526981833676802,5.828374984885943,0.6199612402942103
1979,raw,M,V,3.340720579719934,3.2746265323029475,3.341494024126207,3.398483074053901,0.1238565417509534
1980,raw,M,V,3.542503893294815,3.427545279072079,3.5458976178046653,3.661343462140596,0.23379818306851696
1981,raw,M,V,2.522740607869594,2.480398237486744,2.524023020918194,2.5759485723415367,0.09555033485479258
1982,raw,M,V,2.714016013019813,2.562977208366054,2.7155493339137786,2.869533973795637,0.3065567654295833
1983,raw,M,V,3.294391790845575,3.2366475763698923,3.2956765637834824,3.354739517789201,0.1180919414193089
1984,raw,M,V,2.7587132450892993,2.634519980071394,2.7574938217324805,2.861966427161879,0.22744644709048512
1985,raw,M,V,2.1606747153800905,2.0035097601843055,2.1588384330065713,2.29426243144065,0.29075267125634463
1986,raw,M,V,2.8259674517687707,2.57865091639578,2.827997091330725,3.1108121465536756,0.5321612301578957
1987,raw,M,V,3.023798891278741,2.686321384346465,3.009926814783648,3.4251958586348774,0.7388744742884126
1988,raw,M,V,2.4017309288442497,2.1912125278713255,2.4058121282108225,2.663679681078717,0.47246715320739163
1989,raw,M,V,3.1252176432466854,2.9243707544661905,3.1162581146881356,3.3973850711122684,0.47301431664607785
1990,raw,M,V,2.7616155292209177,2.6307113074575734,2.756095143967019,2.869138793298994,0.2384274858414206
1991,raw,M,V,2.7057038327057317,2.5358421901624464,2.7047258211453693,2.9285958363478275,0.3927536461853811
1992,raw,M,V,2.546741170104307,2.4274655627636204,2.547241980351159,2.6482699927049453,0.220804429941325
1993,raw,M,V,2.583876684888631,2.365913469993564,2.5836546482015086,2.779335235171952,0.4134217651783878
1994,raw,M,V,2.047455264068997,1.8586912594450729,2.0441089599872493,2.222552182860821,0.36386092341574816
1995,raw,M,V,2.67878329906242,2.5425102499049395,2.674899054342322,2.816787978042433,0.2742777281374935
1996,raw,M,V,2.790403324539847,2.5992183435252167,2.79233476685162,2.9324068159707144,0.33318847244549765
1997,raw,M,V,3.097477831468433,2.7772851711396362,3.094352773142967,3.400826238950397,0.6235410678107609
1998,raw,M,V,3.572436557900053,3.388691364690424,3.5660513023118807,3.721859609278793,0.3331682445883688
1999,raw,M,V,2.5868091890196165,2.4743522036059793,2.5812917749803477,2.7261548334222097,0.25180262981623036
2000,raw,M,V,2.2097614658323144,1.974256800832275,2.2179327021806383,2.524294277046618,0.550037476214343
2001,raw,M,V,2.5985036066465876,2.476333262089677,2.6012460074356354,2.7390476100166117,0.2627143479269347
2002,raw,M,V,2.457902028373097,2.3618635437793714,2.460005668475448,2.541176927268584,0.17931338348921244
2003,raw,M,V,2.2840417932210593,2.135959069771222,2.284540123695468,2.4022443640296856,0.2662852942584637
2004,raw,M,V,4.222294473632587,4.051057842341527,4.228127840093111,4.42069888524612,0.36964104290459243
2005,raw,M,V,3.2017431868881823,2.952964343174764,3.202298929111865,3.4038098305504225,0.45084548737565866
2006,raw,M,V,3.394873289305569,3.0863121584535795,3.393436645416292,3.672078650014981,0.5857664915614014
2007,raw,M,V,1.7926966935603876,1.5814039142180107,1.7972830232963695,2.0776476083311524,0.4962436941131416
2008,raw,M,V,3.834700448418577,3.4806444689253193,3.8279342890005097,4.128198034305749,0.6475535653804294
2009,raw,M,V,2.186313599283272,2.0374026222421207,2.1868707726901286,2.3542706542061618,0.3168680319640411
2010,raw,M,V,2.763422378408472,2.516659749970415,2.7617821159718914,3.0720643835516133,0.5554046335811984
