replicate_id,replicate_kind,replicate_label,candidate_id,point_day,month_day,matched_peak_day,matched_peak_score,matched_peak_prominence,offset_days,abs_offset_days,match_type
464,bootstrap,464,CP003,81,06-21,76,9.367286735013508,5.683608857175473,-5,5,matched
464,bootstrap,464,CP004,96,07-06,101,8.299111450886551,0.4074617714411737,5,5,matched
464,bootstrap,464,CP005,113,07-23,112,13.389752307153422,11.307355361105872,-1,1,strict
464,bootstrap,464,CP006,132,08-11,130,4.139070893101416,1.3403777582555896,-2,2,strict
464,bootstrap,464,CP007,135,08-14,130,4.139070893101416,1.3403777582555896,-5,5,matched
464,bootstrap,464,CP008,160,09-08,160,6.262521458676597,1.873211667601244,0,0,strict
465,bootstrap,465,CP001,18,04-19,18,3.487946928190484,0.4943440845092977,0,0,strict
465,bootstrap,465,CP002,45,05-16,44,6.328821429749571,4.516033420114902,-1,1,strict
465,bootstrap,465,CP003,81,06-21,78,9.727944999311621,5.2830479088481885,-3,3,matched
465,bootstrap,465,CP004,96,07-06,94,8.72094451398743,2.7176813750719466,-2,2,strict
465,bootstrap,465,CP005,113,07-23,112,14.812024527079277,12.209849918255196,-1,1,strict
465,bootstrap,465,CP006,132,08-11,129,5.535824191500849,0.12651516872523416,-3,3,matched
465,bootstrap,465,CP007,135,08-14,136,5.848788601012231,2.991614884043085,1,1,strict
465,bootstrap,465,CP008,160,09-08,160,7.127273337291281,1.9110102877193436,0,0,strict
466,bootstrap,466,CP001,18,04-19,21,2.9263136428252667,0.19999486072301753,3,3,matched
466,bootstrap,466,CP002,45,05-16,46,4.607483578893625,2.1739336131384315,1,1,strict
466,bootstrap,466,CP003,81,06-21,85,10.496319742149922,8.34686928548874,4,4,matched
466,bootstrap,466,CP004,96,07-06,99,10.037625122397124,3.2221724654678665,3,3,matched
466,bootstrap,466,CP005,113,07-23,111,7.52559522872323,0.06273454244156529,-2,2,strict
466,bootstrap,466,CP006,132,08-11,129,4.149301287113684,1.2369535148435684,-3,3,matched
466,bootstrap,466,CP007,135,08-14,129,4.149301287113684,1.2369535148435684,-6,6,near
466,bootstrap,466,CP008,160,09-08,159,7.202441862151307,4.027905681721364,-1,1,strict
467,bootstrap,467,CP001,18,04-19,20,2.462920704604654,0.0963205375216516,2,2,strict
467,bootstrap,467,CP002,45,05-16,42,5.364339034090028,3.7985098233758925,-3,3,matched
467,bootstrap,467,CP003,81,06-21,81,9.964507895296306,0.04601890137179865,0,0,strict
467,bootstrap,467,CP004,96,07-06,111,12.776194025637077,10.889445163900685,15,15,no_match
467,bootstrap,467,CP005,113,07-23,111,12.776194025637077,10.889445163900685,-2,2,strict
467,bootstrap,467,CP006,132,08-11,132,5.01758004662528,2.2119692279828485,0,0,strict
467,bootstrap,467,CP007,135,08-14,132,5.01758004662528,2.2119692279828485,-3,3,matched
467,bootstrap,467,CP008,160,09-08,161,9.469982738065934,3.0637038372890366,1,1,strict
468,bootstrap,468,CP001,18,04-19,15,3.3621468519730486,0.07974863161368217,-3,3,matched
468,bootstrap,468,CP002,45,05-16,45,9.510983127480294,6.727115286717447,0,0,strict
468,bootstrap,468,CP003,81,06-21,81,7.522191972869183,2.859777268743078,0,0,strict
468,bootstrap,468,CP004,96,07-06,94,8.6172088539706,4.6520027700117765,-2,2,strict
468,bootstrap,468,CP005,113,07-23,115,13.764637036285805,10.910053257591532,2,2,strict
468,bootstrap,468,CP006,132,08-11,129,5.981857192601491,2.209619168001656,-3,3,matched
468,bootstrap,468,CP007,135,08-14,129,5.981857192601491,2.209619168001656,-6,6,near
468,bootstrap,468,CP008,160,09-08,158,8.295598620955143,3.7194133142828996,-2,2,strict
469,bootstrap,469,CP001,18,04-19,32,6.260895243208463,2.460184293428579,14,14,no_match
469,bootstrap,469,CP002,45,05-16,46,9.518915391058796,7.256963044917569,1,1,strict
469,bootstrap,469,CP003,81,06-21,71,9.446634064250667,5.800461797073223,-10,10,no_match
469,bootstrap,469,CP004,96,07-06,96,11.458131722019496,7.626101523109776,0,0,strict
469,bootstrap,469,CP005,113,07-23,114,10.025151955113426,5.004680700613308,1,1,strict
469,bootstrap,469,CP006,132,08-11,136,4.7605031906676105,0.13866427442331908,4,4,matched
469,bootstrap,469,CP007,135,08-14,136,4.7605031906676105,0.13866427442331908,1,1,strict
469,bootstrap,469,CP008,160,09-08,161,6.470164430834918,1.2042359756146617,1,1,strict
470,bootstrap,470,CP001,18,04-19,20,4.7032448725509415,1.0910158079856584,2,2,strict
470,bootstrap,470,CP002,45,05-16,44,8.604697747576559,5.840565120488801,-1,1,strict
470,bootstrap,470,CP003,81,06-21,81,11.965438644613798,9.928168985020637,0,0,strict
470,bootstrap,470,CP004,96,07-06,95,7.3953203737574364,1.6060215468102967,-1,1,strict
470,bootstrap,470,CP005,113,07-23,113,9.322278583325517,5.119652690524824,0,0,strict
470,bootstrap,470,CP006,132,08-11,135,5.475783161862153,2.4106249996055085,3,3,matched
470,bootstrap,470,CP007,135,08-14,135,5.475783161862153,2.4106249996055085,0,0,strict
470,bootstrap,470,CP008,160,09-08,159,10.412327378655343,6.541280414048072,-1,1,strict
471,bootstrap,471,CP001,18,04-19,18,5.68315678538132,1.8949050103595644,0,0,strict
471,bootstrap,471,CP002,45,05-16,42,5.914678669506461,3.4569156198157196,-3,3,matched
471,bootstrap,471,CP003,81,06-21,80,7.759214056528458,0.042921490391402806,-1,1,strict
471,bootstrap,471,CP004,96,07-06,94,11.609967705536988,10.175416632196562,-2,2,strict
471,bootstrap,471,CP005,113,07-23,110,7.487931100457542,3.420585332948491,-3,3,matched
471,bootstrap,471,CP006,132,08-11,139,4.737990947822421,1.301874491833078,7,7,near
471,bootstrap,471,CP007,135,08-14,139,4.737990947822421,1.301874491833078,4,4,matched
471,bootstrap,471,CP008,160,09-08,157,8.922346910935753,5.672104479162354,-3,3,matched
472,bootstrap,472,CP001,18,04-19,18,3.788529205292698,0.7932317174566359,0,0,strict
472,bootstrap,472,CP002,45,05-16,45,3.7402356157165446,0.4508337666400921,0,0,strict
472,bootstrap,472,CP003,81,06-21,82,12.410460694595512,0.22350035245216482,1,1,strict
472,bootstrap,472,CP004,96,07-06,101,5.462322072314933,0.640015945197205,5,5,matched
472,bootstrap,472,CP005,113,07-23,117,8.81947678518483,4.7788044297062235,4,4,matched
472,bootstrap,472,CP006,132,08-11,132,7.193179928928625,3.03805598839479,0,0,strict
472,bootstrap,472,CP007,135,08-14,132,7.193179928928625,3.03805598839479,-3,3,matched
472,bootstrap,472,CP008,160,09-08,162,6.538106965829761,1.4441614989645934,2,2,strict
473,bootstrap,473,CP001,18,04-19,34,4.981790407481843,0.5316991085814324,16,16,no_match
473,bootstrap,473,CP002,45,05-16,46,6.30150043553531,3.6518891530931192,1,1,strict
473,bootstrap,473,CP003,81,06-21,83,12.400677340905832,10.498869506166095,2,2,strict
473,bootstrap,473,CP004,96,07-06,95,8.876134335984462,1.5140318303732485,-1,1,strict
473,bootstrap,473,CP005,113,07-23,114,8.614244439592206,3.944609053360451,1,1,strict
473,bootstrap,473,CP006,132,08-11,130,4.833145655301456,2.4444773125079573,-2,2,strict
473,bootstrap,473,CP007,135,08-14,130,4.833145655301456,2.4444773125079573,-5,5,matched
473,bootstrap,473,CP008,160,09-08,161,6.250442995555695,1.6486414100530071,1,1,strict
474,bootstrap,474,CP001,18,04-19,16,4.0771549806595475,0.1415093871820785,-2,2,strict
474,bootstrap,474,CP002,45,05-16,45,8.35382388073711,6.518328027161786,0,0,strict
474,bootstrap,474,CP003,81,06-21,78,10.193489012290742,7.443654949134909,-3,3,matched
474,bootstrap,474,CP004,96,07-06,94,8.840863534154206,2.3286300715967574,-2,2,strict
474,bootstrap,474,CP005,113,07-23,114,8.929488899552748,3.749790971488679,1,1,strict
474,bootstrap,474,CP006,132,08-11,136,4.644756575973443,0.6047975370524767,4,4,matched
474,bootstrap,474,CP007,135,08-14,136,4.644756575973443,0.6047975370524767,1,1,strict
474,bootstrap,474,CP008,160,09-08,158,6.718474921984263,1.8754130163545435,-2,2,strict
475,bootstrap,475,CP001,18,04-19,20,3.361319035489316,0.35147533149647625,2,2,strict
475,bootstrap,475,CP002,45,05-16,44,4.202206913564109,1.8844890992099366,-1,1,strict
475,bootstrap,475,CP003,81,06-21,85,13.36022390759292,11.033171512916406,4,4,matched
475,bootstrap,475,CP004,96,07-06,85,13.36022390759292,11.033171512916406,-11,11,no_match
475,bootstrap,475,CP005,113,07-23,109,9.221092155505268,4.563082873214508,-4,4,matched
475,bootstrap,475,CP006,132,08-11,137,4.645933483467012,1.8039433868234251,5,5,matched
475,bootstrap,475,CP007,135,08-14,137,4.645933483467012,1.8039433868234251,2,2,strict
475,bootstrap,475,CP008,160,09-08,156,9.889587745898874,6.490270028885296,-4,4,matched
476,bootstrap,476,CP001,18,04-19,19,4.370377835368135,0.7668209952951783,1,1,strict
476,bootstrap,476,CP002,45,05-16,44,8.186941630632916,5.852821535978977,-1,1,strict
476,bootstrap,476,CP003,81,06-21,78,10.54360290222932,7.282923593252708,-3,3,matched
476,bootstrap,476,CP004,96,07-06,102,4.409860207731654,0.17068200545074586,6,6,near
476,bootstrap,476,CP005,113,07-23,113,10.064149677647926,5.826636735129638,0,0,strict
476,bootstrap,476,CP006,132,08-11,137,5.661699832891835,1.945815974399694,5,5,matched
476,bootstrap,476,CP007,135,08-14,137,5.661699832891835,1.945815974399694,2,2,strict
476,bootstrap,476,CP008,160,09-08,161,8.401403815338066,3.4489277634206728,1,1,strict
477,bootstrap,477,CP001,18,04-19,46,6.099064025673644,4.098314657742511,28,28,no_match
477,bootstrap,477,CP002,45,05-16,46,6.099064025673644,4.098314657742511,1,1,strict
477,bootstrap,477,CP003,81,06-21,77,11.906307463447819,9.095084653083157,-4,4,matched
477,bootstrap,477,CP004,96,07-06,95,11.458788830090942,5.053280739060513,-1,1,strict
477,bootstrap,477,CP005,113,07-23,113,10.23686334603371,3.6306510896281035,0,0,strict
477,bootstrap,477,CP006,132,08-11,131,5.059774442282891,1.1049852805296672,-1,1,strict
477,bootstrap,477,CP007,135,08-14,131,5.059774442282891,1.1049852805296672,-4,4,matched
477,bootstrap,477,CP008,160,09-08,161,5.09835393968272,0.3341154876761614,1,1,strict
478,bootstrap,478,CP001,18,04-19,18,4.81987708057706,1.0893377323924618,0,0,strict
478,bootstrap,478,CP002,45,05-16,46,7.455850221144913,4.501534728903978,1,1,strict
478,bootstrap,478,CP003,81,06-21,79,9.566003456284063,6.706087230401459,-2,2,strict
478,bootstrap,478,CP004,96,07-06,95,8.452804670238288,3.8942298937837325,-1,1,strict
478,bootstrap,478,CP005,113,07-23,114,7.117949186529943,3.279092643794357,1,1,strict
478,bootstrap,478,CP006,132,08-11,137,3.8875059855970004,0.3911440936927182,5,5,matched
478,bootstrap,478,CP007,135,08-14,137,3.8875059855970004,0.3911440936927182,2,2,strict
478,bootstrap,478,CP008,160,09-08,162,7.446578736182824,0.947260429076203,2,2,strict
479,bootstrap,479,CP001,18,04-19,19,3.394161380130198,0.1385805525232624,1,1,strict
479,bootstrap,479,CP002,45,05-16,44,4.706127359362032,1.4547957064406,-1,1,strict
479,bootstrap,479,CP003,81,06-21,79,9.401538114689266,4.632519020697067,-2,2,strict
479,bootstrap,479,CP004,96,07-06,97,6.5023382655314865,1.2514973836864325,1,1,strict
479,bootstrap,479,CP005,113,07-23,113,13.156221308166698,10.208148687584057,0,0,strict
479,bootstrap,479,CP006,132,08-11,138,3.857771910726718,0.9050226746001617,6,6,near
479,bootstrap,479,CP007,135,08-14,138,3.857771910726718,0.9050226746001617,3,3,matched
479,bootstrap,479,CP008,160,09-08,161,8.11226523066597,2.0116662762186817,1,1,strict
480,bootstrap,480,CP001,18,04-19,19,5.752307222371511,2.552758486361969,1,1,strict
480,bootstrap,480,CP002,45,05-16,45,6.159069005778004,3.0927199445158697,0,0,strict
480,bootstrap,480,CP003,81,06-21,82,10.806452577300753,8.274816901094335,1,1,strict
480,bootstrap,480,CP004,96,07-06,101,5.679440293508989,0.07250547995276069,5,5,matched
480,bootstrap,480,CP005,113,07-23,113,10.098237020259653,6.009243623853788,0,0,strict
480,bootstrap,480,CP006,132,08-11,136,4.511058520507159,1.3903189900081494,4,4,matched
480,bootstrap,480,CP007,135,08-14,136,4.511058520507159,1.3903189900081494,1,1,strict
480,bootstrap,480,CP008,160,09-08,157,6.3291011184065775,1.3481167369861113,-3,3,matched
481,bootstrap,481,CP001,18,04-19,31,6.363305995881719,2.434058964503059,13,13,no_match
481,bootstrap,481,CP002,45,05-16,46,7.471268244514962,4.988153173574138,1,1,strict
481,bootstrap,481,CP003,81,06-21,87,7.926578539559065,0.8783001161779609,6,6,near
481,bootstrap,481,CP004,96,07-06,97,10.109915364384932,8.398692570638671,1,1,strict
481,bootstrap,481,CP005,113,07-23,114,6.849521652565843,1.8799949310097217,1,1,strict
481,bootstrap,481,CP006,132,08-11,135,3.740830288389458,0.21667302638532426,3,3,matched
481,bootstrap,481,CP007,135,08-14,135,3.740830288389458,0.21667302638532426,0,0,strict
481,bootstrap,481,CP008,160,09-08,159,6.8376336407803,3.4365847400000105,-1,1,strict
482,bootstrap,482,CP001,18,04-19,31,4.93955488652593,1.3232874181516898,13,13,no_match
482,bootstrap,482,CP002,45,05-16,47,7.1967432881672515,5.278522638786177,2,2,strict
482,bootstrap,482,CP003,81,06-21,85,8.536174984065632,1.9442284664216238,4,4,matched
482,bootstrap,482,CP004,96,07-06,98,9.214619794632192,6.320815955779025,2,2,strict
482,bootstrap,482,CP005,113,07-23,115,8.942880641347976,1.7335630468696461,2,2,strict
482,bootstrap,482,CP006,132,08-11,129,6.0047230953703865,2.025390989029705,-3,3,matched
482,bootstrap,482,CP007,135,08-14,129,6.0047230953703865,2.025390989029705,-6,6,near
482,bootstrap,482,CP008,160,09-08,160,8.807573497839128,2.358219929269337,0,0,strict
483,bootstrap,483,CP001,18,04-19,23,3.4212838249872437,0.6066948567204955,5,5,matched
483,bootstrap,483,CP002,45,05-16,40,4.831512215792759,2.1743019715973197,-5,5,matched
483,bootstrap,483,CP003,81,06-21,80,8.775995302284043,2.5445352875669247,-1,1,strict
483,bootstrap,483,CP004,96,07-06,95,10.340566890742346,8.17146148602776,-1,1,strict
483,bootstrap,483,CP005,113,07-23,114,7.833730396901078,1.5303446251836066,1,1,strict
483,bootstrap,483,CP006,132,08-11,129,4.972123673465661,0.8713439991880216,-3,3,matched
483,bootstrap,483,CP007,135,08-14,129,4.972123673465661,0.8713439991880216,-6,6,near
483,bootstrap,483,CP008,160,09-08,157,10.939174939283353,7.8386759458896975,-3,3,matched
484,bootstrap,484,CP001,18,04-19,19,5.672353524094544,2.347670137132285,1,1,strict
484,bootstrap,484,CP002,45,05-16,46,7.888537845433424,4.6117363680738634,1,1,strict
484,bootstrap,484,CP003,81,06-21,82,7.714425243559524,3.410794220081015,1,1,strict
484,bootstrap,484,CP004,96,07-06,82,7.714425243559524,3.410794220081015,-14,14,no_match
484,bootstrap,484,CP005,113,07-23,111,11.087132031956367,9.232790496843583,-2,2,strict
484,bootstrap,484,CP006,132,08-11,129,6.4092522915338055,2.7917727093122693,-3,3,matched
484,bootstrap,484,CP007,135,08-14,129,6.4092522915338055,2.7917727093122693,-6,6,near
484,bootstrap,484,CP008,160,09-08,158,7.300237375171198,1.6334641478704972,-2,2,strict
485,bootstrap,485,CP001,18,04-19,18,4.0026570126306975,0.612900737475707,0,0,strict
485,bootstrap,485,CP002,45,05-16,45,7.6782891333790815,4.940969377156155,0,0,strict
485,bootstrap,485,CP003,81,06-21,76,11.149381019015166,8.527002947405368,-5,5,matched
485,bootstrap,485,CP004,96,07-06,96,9.794674965115098,6.577126066530827,0,0,strict
485,bootstrap,485,CP005,113,07-23,115,8.755278873941702,4.167556943500041,2,2,strict
485,bootstrap,485,CP006,132,08-11,136,5.5228692949559335,3.547900005045534,4,4,matched
485,bootstrap,485,CP007,135,08-14,136,5.5228692949559335,3.547900005045534,1,1,strict
485,bootstrap,485,CP008,160,09-08,161,7.7014966206357895,2.7241760402990556,1,1,strict
486,bootstrap,486,CP001,18,04-19,17,3.9117482870721427,0.2717676233357742,-1,1,strict
486,bootstrap,486,CP002,45,05-16,44,7.684636148323106,5.598257481968528,-1,1,strict
486,bootstrap,486,CP003,81,06-21,76,10.052946845046332,5.071723466645554,-5,5,matched
486,bootstrap,486,CP004,96,07-06,95,8.660956742556882,3.5193150903516566,-1,1,strict
486,bootstrap,486,CP005,113,07-23,115,11.216003624329467,8.355563851001637,2,2,strict
486,bootstrap,486,CP006,132,08-11,131,5.94896335157185,2.726598680672624,-1,1,strict
486,bootstrap,486,CP007,135,08-14,131,5.94896335157185,2.726598680672624,-4,4,matched
486,bootstrap,486,CP008,160,09-08,164,6.204684458402861,1.2048925733184594,4,4,matched
487,bootstrap,487,CP001,18,04-19,33,5.088006978489691,0.18757590266360324,15,15,no_match
487,bootstrap,487,CP002,45,05-16,45,7.156279883649866,4.843480738660913,0,0,strict
487,bootstrap,487,CP003,81,06-21,84,11.525450347741103,9.045061880944214,3,3,matched
487,bootstrap,487,CP004,96,07-06,101,7.103146835614485,0.04460852826113548,5,5,matched
487,bootstrap,487,CP005,113,07-23,112,10.460078194709801,5.010390308276422,-1,1,strict
487,bootstrap,487,CP006,132,08-11,129,4.126161829955864,1.3101736554870307,-3,3,matched
487,bootstrap,487,CP007,135,08-14,129,4.126161829955864,1.3101736554870307,-6,6,near
487,bootstrap,487,CP008,160,09-08,142,2.7473936261637455,0.26610186975257966,-18,18,no_match
488,bootstrap,488,CP001,18,04-19,19,3.466150627096084,0.1828160487074877,1,1,strict
488,bootstrap,488,CP002,45,05-16,46,6.092539592906682,3.3311777042548814,1,1,strict
488,bootstrap,488,CP003,81,06-21,82,10.6516006961002,8.368202017337154,1,1,strict
488,bootstrap,488,CP004,96,07-06,99,6.923536689141425,1.5525297795500137,3,3,matched
488,bootstrap,488,CP005,113,07-23,111,8.98249725885071,5.460755459545862,-2,2,strict
488,bootstrap,488,CP006,132,08-11,136,4.664068583707396,1.848103301583313,4,4,matched
488,bootstrap,488,CP007,135,08-14,136,4.664068583707396,1.848103301583313,1,1,strict
488,bootstrap,488,CP008,160,09-08,162,8.901333495896179,0.4816519228660603,2,2,strict
489,bootstrap,489,CP001,18,04-19,18,5.128643945422917,1.6962202493241008,0,0,strict
489,bootstrap,489,CP002,45,05-16,46,7.776319373375065,2.6688585560585647,1,1,strict
489,bootstrap,489,CP003,81,06-21,83,13.500884918857821,11.662848643309331,2,2,strict
489,bootstrap,489,CP004,96,07-06,95,7.043853093717397,0.395667450933046,-1,1,strict
489,bootstrap,489,CP005,113,07-23,113,9.297878044206449,3.8186643823914093,0,0,strict
489,bootstrap,489,CP006,132,08-11,131,7.023925903687367,3.3789319145931076,-1,1,strict
489,bootstrap,489,CP007,135,08-14,131,7.023925903687367,3.3789319145931076,-4,4,matched
489,bootstrap,489,CP008,160,09-08,154,6.529361371917536,2.36086174542619,-6,6,near
490,bootstrap,490,CP001,18,04-19,16,3.554433478011045,0.28799985595755606,-2,2,strict
490,bootstrap,490,CP002,45,05-16,44,6.6713453146155235,4.630539386317478,-1,1,strict
490,bootstrap,490,CP003,81,06-21,79,10.220763997379565,7.148226536347966,-2,2,strict
490,bootstrap,490,CP004,96,07-06,95,7.503268826195251,2.1647900941466798,-1,1,strict
490,bootstrap,490,CP005,113,07-23,114,10.95098088264532,9.020405271591137,1,1,strict
490,bootstrap,490,CP006,132,08-11,136,5.890809685782352,3.125331338422547,4,4,matched
490,bootstrap,490,CP007,135,08-14,136,5.890809685782352,3.125331338422547,1,1,strict
490,bootstrap,490,CP008,160,09-08,163,7.488153446807948,2.2058606102643896,3,3,matched
491,bootstrap,491,CP001,18,04-19,26,3.7843719517244967,0.7270458308169743,8,8,near
491,bootstrap,491,CP002,45,05-16,45,6.244366675281354,3.9707606264390893,0,0,strict
491,bootstrap,491,CP003,81,06-21,83,6.176710820962198,0.5665029057493305,2,2,strict
491,bootstrap,491,CP004,96,07-06,98,7.187999426108153,0.40901329132013675,2,2,strict
491,bootstrap,491,CP005,113,07-23,112,15.387819226357843,13.413502882486851,-1,1,strict
491,bootstrap,491,CP006,132,08-11,130,6.824411940237349,4.498599566313522,-2,2,strict
491,bootstrap,491,CP007,135,08-14,130,6.824411940237349,4.498599566313522,-5,5,matched
491,bootstrap,491,CP008,160,09-08,162,14.066462499834866,6.937923659668595,2,2,strict
492,bootstrap,492,CP001,18,04-19,16,3.600999534540535,0.20355933937306903,-2,2,strict
