replicate_id,replicate_kind,point_id,point_day,month_day,point_role_group,point_role_detail,is_headline_primary,neighbor_group_id,matched_candidate_id,matched_candidate_kind,nearest_peak_day,nearest_peak_score,day_offset,match_type,matched_flag,strict_match_flag,near_support_flag,no_match_flag,ambiguous_match,match_confidence_class
182,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,114.0,4.902836678943232,1.0,strict_match,True,True,False,False,False,high_confidence
182,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,140.0,4.979192289745681,8.0,near_support_only,False,False,True,False,False,near_only
182,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,140.0,4.979192289745681,5.0,near_support_only,False,False,True,False,False,near_only
182,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,161.0,7.6494224231029895,1.0,strict_match,True,True,False,False,False,high_confidence
183,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,44.0,6.111611937080443,-1.0,strict_match,True,True,False,False,False,high_confidence
183,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,78.0,14.870639027894814,-3.0,matched_point,True,False,False,False,False,moderate_confidence
183,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,112.0,9.58802823428284,-1.0,strict_match,True,True,False,False,False,high_confidence
183,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,129.0,3.9886753356218745,-3.0,matched_point,True,False,False,False,False,moderate_confidence
183,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,129.0,3.9886753356218745,-6.0,near_support_only,False,False,True,False,False,near_only
183,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,158.0,6.496522527522497,-2.0,strict_match,True,True,False,False,False,high_confidence
184,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,43.0,7.4585845846689285,-2.0,strict_match,True,True,False,False,False,high_confidence
184,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,78.0,11.431202858040512,-3.0,matched_point,True,False,False,False,False,moderate_confidence
184,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,112.0,10.964601944363448,-1.0,strict_match,True,True,False,False,False,high_confidence
184,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,130.0,4.94292032201588,-2.0,strict_match,True,True,False,False,False,high_confidence
184,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,130.0,4.94292032201588,-5.0,near_support_only,False,False,True,False,False,near_only
184,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,161.0,7.196694432928421,1.0,strict_match,True,True,False,False,False,high_confidence
185,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,5.417679824666729,1.0,strict_match,True,True,False,False,False,high_confidence
185,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,84.0,8.306123112537191,3.0,matched_point,True,False,False,False,False,moderate_confidence
185,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,113.0,8.824729333707484,0.0,strict_match,True,True,False,False,False,high_confidence
185,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
185,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
185,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP004,formal_primary,160.0,7.021279395589184,0.0,strict_match,True,True,False,False,False,high_confidence
186,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,8.367136832952033,1.0,strict_match,True,True,False,False,False,high_confidence
186,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,81.0,8.92292278543739,0.0,strict_match,True,True,False,False,False,high_confidence
186,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,117.0,13.764109914674926,4.0,matched_point,True,False,False,False,False,moderate_confidence
186,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,135.0,5.8770681069364095,3.0,matched_point,True,False,False,False,True,ambiguous
186,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,135.0,5.8770681069364095,0.0,strict_match,True,True,False,False,True,ambiguous
186,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,164.0,9.022758407645686,4.0,matched_point,True,False,False,False,False,moderate_confidence
187,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,6.2356344938550965,0.0,strict_match,True,True,False,False,False,high_confidence
187,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,80.0,10.431062410280116,-1.0,strict_match,True,True,False,False,False,high_confidence
187,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,114.0,14.637865925953353,1.0,strict_match,True,True,False,False,False,high_confidence
187,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,134.0,5.4064421767190245,2.0,strict_match,True,True,False,False,True,ambiguous
187,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,134.0,5.4064421767190245,-1.0,strict_match,True,True,False,False,True,ambiguous
187,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,160.0,10.507231905731222,0.0,strict_match,True,True,False,False,False,high_confidence
188,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,4.771997848964457,0.0,strict_match,True,True,False,False,False,high_confidence
188,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,78.0,13.049661747461993,-3.0,matched_point,True,False,False,False,False,moderate_confidence
188,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,112.0,10.666361839606964,-1.0,strict_match,True,True,False,False,False,high_confidence
188,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,136.0,4.170067517075833,4.0,matched_point,True,False,False,False,True,ambiguous
188,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,136.0,4.170067517075833,1.0,strict_match,True,True,False,False,True,ambiguous
188,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,160.0,7.58673637531736,0.0,strict_match,True,True,False,False,False,high_confidence
189,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,7.760872249947247,0.0,strict_match,True,True,False,False,False,high_confidence
189,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,83.0,11.956787494097467,2.0,strict_match,True,True,False,False,False,high_confidence
189,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,114.0,5.05624658328452,1.0,strict_match,True,True,False,False,False,high_confidence
189,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,136.0,4.4544245469949315,4.0,matched_point,True,False,False,False,True,ambiguous
189,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,136.0,4.4544245469949315,1.0,strict_match,True,True,False,False,True,ambiguous
189,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,158.0,6.263523231905406,-2.0,strict_match,True,True,False,False,False,high_confidence
190,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,4.323300824864589,1.0,strict_match,True,True,False,False,False,high_confidence
190,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,83.0,11.16297674841918,2.0,strict_match,True,True,False,False,False,high_confidence
190,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,114.0,8.759779297886293,1.0,strict_match,True,True,False,False,False,high_confidence
190,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,140.0,5.585671108833472,8.0,near_support_only,False,False,True,False,False,near_only
190,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,140.0,5.585671108833472,5.0,near_support_only,False,False,True,False,False,near_only
190,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,160.0,10.796384436486289,0.0,strict_match,True,True,False,False,False,high_confidence
191,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,6.5370745017178535,0.0,strict_match,True,True,False,False,False,high_confidence
191,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,80.0,10.068792217783974,-1.0,strict_match,True,True,False,False,False,high_confidence
191,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,113.0,10.236392214689298,0.0,strict_match,True,True,False,False,False,high_confidence
191,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,130.0,5.500331305115937,-2.0,strict_match,True,True,False,False,False,high_confidence
191,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,130.0,5.500331305115937,-5.0,near_support_only,False,False,True,False,False,near_only
191,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,159.0,6.802454708605902,-1.0,strict_match,True,True,False,False,False,high_confidence
192,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,7.98603838305027,0.0,strict_match,True,True,False,False,False,high_confidence
192,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,78.0,12.558600401195363,-3.0,matched_point,True,False,False,False,False,moderate_confidence
192,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,114.0,10.45789427236674,1.0,strict_match,True,True,False,False,False,high_confidence
192,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,133.0,8.389473156851121,1.0,strict_match,True,True,False,False,True,ambiguous
192,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,133.0,8.389473156851121,-2.0,strict_match,True,True,False,False,True,ambiguous
192,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,161.0,7.0620215832645234,1.0,strict_match,True,True,False,False,False,high_confidence
193,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP002,formal_primary,46.0,3.9826773589318085,1.0,strict_match,True,True,False,False,False,high_confidence
193,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,87.0,10.102231081872034,6.0,near_support_only,False,False,True,False,False,near_only
193,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,112.0,10.588742767581795,-1.0,strict_match,True,True,False,False,False,high_confidence
193,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,130.0,7.919823418683234,-2.0,strict_match,True,True,False,False,False,high_confidence
193,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,130.0,7.919823418683234,-5.0,near_support_only,False,False,True,False,False,near_only
193,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,167.0,6.960421859122039,7.0,near_support_only,False,False,True,False,False,near_only
194,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,7.813389491470749,0.0,strict_match,True,True,False,False,False,high_confidence
194,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,84.0,9.672696182290153,3.0,matched_point,True,False,False,False,False,moderate_confidence
194,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,LP008,local_peak,114.0,5.967738204862715,1.0,strict_match,True,True,False,False,False,high_confidence
194,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
194,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
194,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,161.0,8.0023931955812,1.0,strict_match,True,True,False,False,False,high_confidence
195,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,41.0,7.396417083808597,-4.0,matched_point,True,False,False,False,False,moderate_confidence
195,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,80.0,14.761372834033128,-1.0,strict_match,True,True,False,False,False,high_confidence
195,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,111.0,8.125823215934485,-2.0,strict_match,True,True,False,False,False,high_confidence
195,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,136.0,4.027449810772616,4.0,matched_point,True,False,False,False,True,ambiguous
195,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,136.0,4.027449810772616,1.0,strict_match,True,True,False,False,True,ambiguous
195,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,158.0,9.01237656410546,-2.0,strict_match,True,True,False,False,False,high_confidence
196,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,6.327116072516173,0.0,strict_match,True,True,False,False,False,high_confidence
196,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,76.0,6.3702901723167,-5.0,near_support_only,False,False,True,False,False,near_only
196,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,109.0,10.768898974653471,-4.0,matched_point,True,False,False,False,False,moderate_confidence
196,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
196,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
196,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP004,formal_primary,158.0,7.713786099909814,-2.0,strict_match,True,True,False,False,False,high_confidence
197,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,8.9222989825075,1.0,strict_match,True,True,False,False,False,high_confidence
197,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,79.0,10.494258473280983,-2.0,strict_match,True,True,False,False,False,high_confidence
