bootstrap_id,field,baseline_config,branch,event_name,event_family,event_day,event_status
756,Jw,C0_full_stage,distance,S75_day,state,51.0,valid
756,Jw,C0_full_stage,distance,durable_S50_day,state,44.0,valid
756,Jw,C0_full_stage,distance,durable_S75_day,state,51.0,valid
756,Jw,C0_full_stage,pattern,S25_day,state,37.0,valid
756,Jw,C0_full_stage,pattern,S50_day,state,40.0,valid
756,Jw,C0_full_stage,pattern,S75_day,state,46.0,valid
756,Jw,C0_full_stage,pattern,durable_S50_day,state,40.0,valid
756,Jw,C0_full_stage,pattern,durable_S75_day,state,46.0,valid
757,Jw,C0_full_stage,distance,S25_day,state,32.0,left_censored
757,Jw,C0_full_stage,distance,S50_day,state,46.0,valid
757,Jw,C0_full_stage,distance,S75_day,state,53.0,valid
757,Jw,C0_full_stage,distance,durable_S50_day,state,46.0,valid
757,Jw,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
757,Jw,C0_full_stage,pattern,S25_day,state,37.0,valid
757,Jw,C0_full_stage,pattern,S50_day,state,42.0,valid
757,Jw,C0_full_stage,pattern,S75_day,state,48.0,valid
757,Jw,C0_full_stage,pattern,durable_S50_day,state,42.0,valid
757,Jw,C0_full_stage,pattern,durable_S75_day,state,48.0,valid
758,Jw,C0_full_stage,distance,S25_day,state,4.0,left_censored
758,Jw,C0_full_stage,distance,S50_day,state,45.0,valid
758,Jw,C0_full_stage,distance,S75_day,state,53.0,valid
758,Jw,C0_full_stage,distance,durable_S50_day,state,45.0,valid
758,Jw,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
758,Jw,C0_full_stage,pattern,S25_day,state,38.0,valid
758,Jw,C0_full_stage,pattern,S50_day,state,40.0,valid
758,Jw,C0_full_stage,pattern,S75_day,state,45.0,valid
758,Jw,C0_full_stage,pattern,durable_S50_day,state,40.0,valid
758,Jw,C0_full_stage,pattern,durable_S75_day,state,45.0,valid
759,Jw,C0_full_stage,distance,S25_day,state,4.0,left_censored
759,Jw,C0_full_stage,distance,S50_day,state,47.0,valid
759,Jw,C0_full_stage,distance,S75_day,state,53.0,valid
759,Jw,C0_full_stage,distance,durable_S50_day,state,47.0,valid
759,Jw,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
759,Jw,C0_full_stage,pattern,S25_day,state,36.0,valid
759,Jw,C0_full_stage,pattern,S50_day,state,38.0,valid
759,Jw,C0_full_stage,pattern,S75_day,state,48.0,valid
759,Jw,C0_full_stage,pattern,durable_S50_day,state,38.0,valid
759,Jw,C0_full_stage,pattern,durable_S75_day,state,48.0,valid
760,Jw,C0_full_stage,distance,S25_day,state,32.0,left_censored
760,Jw,C0_full_stage,distance,S50_day,state,45.0,valid
760,Jw,C0_full_stage,distance,S75_day,state,52.0,valid
760,Jw,C0_full_stage,distance,durable_S50_day,state,45.0,valid
760,Jw,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
760,Jw,C0_full_stage,pattern,S25_day,state,35.0,valid
760,Jw,C0_full_stage,pattern,S50_day,state,41.0,valid
760,Jw,C0_full_stage,pattern,S75_day,state,48.0,valid
760,Jw,C0_full_stage,pattern,durable_S50_day,state,41.0,valid
760,Jw,C0_full_stage,pattern,durable_S75_day,state,48.0,valid
761,Jw,C0_full_stage,distance,S25_day,state,36.0,valid
761,Jw,C0_full_stage,distance,S50_day,state,46.0,valid
761,Jw,C0_full_stage,distance,S75_day,state,51.0,valid
761,Jw,C0_full_stage,distance,durable_S50_day,state,46.0,valid
761,Jw,C0_full_stage,distance,durable_S75_day,state,51.0,valid
761,Jw,C0_full_stage,pattern,S25_day,state,39.0,valid
761,Jw,C0_full_stage,pattern,S50_day,state,44.0,valid
761,Jw,C0_full_stage,pattern,S75_day,state,47.0,valid
761,Jw,C0_full_stage,pattern,durable_S50_day,state,44.0,valid
761,Jw,C0_full_stage,pattern,durable_S75_day,state,47.0,valid
762,Jw,C0_full_stage,distance,S25_day,state,29.0,left_censored
762,Jw,C0_full_stage,distance,S50_day,state,48.0,valid
762,Jw,C0_full_stage,distance,S75_day,state,52.0,valid
762,Jw,C0_full_stage,distance,durable_S50_day,state,48.0,valid
762,Jw,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
762,Jw,C0_full_stage,pattern,S25_day,state,32.0,left_censored
762,Jw,C0_full_stage,pattern,S50_day,state,46.0,valid
762,Jw,C0_full_stage,pattern,S75_day,state,48.0,valid
762,Jw,C0_full_stage,pattern,durable_S50_day,state,46.0,valid
762,Jw,C0_full_stage,pattern,durable_S75_day,state,48.0,valid
763,Jw,C0_full_stage,distance,S25_day,state,31.0,left_censored
763,Jw,C0_full_stage,distance,S50_day,state,46.0,valid
763,Jw,C0_full_stage,distance,S75_day,state,53.0,valid
763,Jw,C0_full_stage,distance,durable_S50_day,state,46.0,valid
763,Jw,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
763,Jw,C0_full_stage,pattern,S25_day,state,37.0,valid
763,Jw,C0_full_stage,pattern,S50_day,state,43.0,valid
763,Jw,C0_full_stage,pattern,S75_day,state,48.0,valid
763,Jw,C0_full_stage,pattern,durable_S50_day,state,43.0,valid
763,Jw,C0_full_stage,pattern,durable_S75_day,state,48.0,valid
764,Jw,C0_full_stage,distance,S25_day,state,34.0,left_censored
764,Jw,C0_full_stage,distance,S50_day,state,45.0,valid
764,Jw,C0_full_stage,distance,S75_day,state,52.0,valid
764,Jw,C0_full_stage,distance,durable_S50_day,state,45.0,valid
764,Jw,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
764,Jw,C0_full_stage,pattern,S25_day,state,37.0,valid
764,Jw,C0_full_stage,pattern,S50_day,state,41.0,valid
764,Jw,C0_full_stage,pattern,S75_day,state,47.0,valid
764,Jw,C0_full_stage,pattern,durable_S50_day,state,41.0,valid
764,Jw,C0_full_stage,pattern,durable_S75_day,state,47.0,valid
765,Jw,C0_full_stage,distance,S25_day,state,33.0,left_censored
765,Jw,C0_full_stage,distance,S50_day,state,47.0,valid
765,Jw,C0_full_stage,distance,S75_day,state,53.0,valid
765,Jw,C0_full_stage,distance,durable_S50_day,state,47.0,valid
765,Jw,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
765,Jw,C0_full_stage,pattern,S25_day,state,33.0,left_censored
765,Jw,C0_full_stage,pattern,S50_day,state,45.0,valid
765,Jw,C0_full_stage,pattern,S75_day,state,49.0,valid
765,Jw,C0_full_stage,pattern,durable_S50_day,state,45.0,valid
765,Jw,C0_full_stage,pattern,durable_S75_day,state,49.0,valid
766,Jw,C0_full_stage,distance,S25_day,state,30.0,left_censored
766,Jw,C0_full_stage,distance,S50_day,state,47.0,valid
766,Jw,C0_full_stage,distance,S75_day,state,53.0,valid
766,Jw,C0_full_stage,distance,durable_S50_day,state,47.0,valid
766,Jw,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
766,Jw,C0_full_stage,pattern,S25_day,state,39.0,valid
766,Jw,C0_full_stage,pattern,S50_day,state,44.0,valid
766,Jw,C0_full_stage,pattern,S75_day,state,48.0,valid
766,Jw,C0_full_stage,pattern,durable_S50_day,state,44.0,valid
766,Jw,C0_full_stage,pattern,durable_S75_day,state,48.0,valid
767,Jw,C0_full_stage,distance,S25_day,state,34.0,left_censored
767,Jw,C0_full_stage,distance,S50_day,state,44.0,valid
767,Jw,C0_full_stage,distance,S75_day,state,55.0,right_censored
767,Jw,C0_full_stage,distance,durable_S50_day,state,44.0,valid
767,Jw,C0_full_stage,distance,durable_S75_day,state,55.0,right_censored
767,Jw,C0_full_stage,pattern,S25_day,state,38.0,valid
767,Jw,C0_full_stage,pattern,S50_day,state,40.0,valid
767,Jw,C0_full_stage,pattern,S75_day,state,48.0,valid
767,Jw,C0_full_stage,pattern,durable_S50_day,state,40.0,valid
767,Jw,C0_full_stage,pattern,durable_S75_day,state,48.0,valid
768,Jw,C0_full_stage,distance,S25_day,state,31.0,left_censored
768,Jw,C0_full_stage,distance,S50_day,state,48.0,valid
768,Jw,C0_full_stage,distance,S75_day,state,53.0,valid
768,Jw,C0_full_stage,distance,durable_S50_day,state,48.0,valid
768,Jw,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
768,Jw,C0_full_stage,pattern,S25_day,state,38.0,valid
768,Jw,C0_full_stage,pattern,S50_day,state,43.0,valid
768,Jw,C0_full_stage,pattern,S75_day,state,51.0,valid
768,Jw,C0_full_stage,pattern,durable_S50_day,state,43.0,valid
768,Jw,C0_full_stage,pattern,durable_S75_day,state,51.0,valid
769,Jw,C0_full_stage,distance,S25_day,state,30.0,left_censored
769,Jw,C0_full_stage,distance,S50_day,state,47.0,valid
769,Jw,C0_full_stage,distance,S75_day,state,52.0,valid
769,Jw,C0_full_stage,distance,durable_S50_day,state,47.0,valid
769,Jw,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
769,Jw,C0_full_stage,pattern,S25_day,state,31.0,left_censored
769,Jw,C0_full_stage,pattern,S50_day,state,46.0,valid
769,Jw,C0_full_stage,pattern,S75_day,state,48.0,valid
769,Jw,C0_full_stage,pattern,durable_S50_day,state,46.0,valid
769,Jw,C0_full_stage,pattern,durable_S75_day,state,48.0,valid
770,Jw,C0_full_stage,distance,S25_day,state,4.0,left_censored
770,Jw,C0_full_stage,distance,S50_day,state,46.0,valid
770,Jw,C0_full_stage,distance,S75_day,state,52.0,valid
770,Jw,C0_full_stage,distance,durable_S50_day,state,46.0,valid
770,Jw,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
770,Jw,C0_full_stage,pattern,S25_day,state,33.0,left_censored
770,Jw,C0_full_stage,pattern,S50_day,state,44.0,valid
770,Jw,C0_full_stage,pattern,S75_day,state,48.0,valid
770,Jw,C0_full_stage,pattern,durable_S50_day,state,44.0,valid
770,Jw,C0_full_stage,pattern,durable_S75_day,state,48.0,valid
771,Jw,C0_full_stage,distance,S25_day,state,31.0,left_censored
771,Jw,C0_full_stage,distance,S50_day,state,47.0,valid
771,Jw,C0_full_stage,distance,S75_day,state,52.0,valid
771,Jw,C0_full_stage,distance,durable_S50_day,state,47.0,valid
771,Jw,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
771,Jw,C0_full_stage,pattern,S25_day,state,34.0,left_censored
771,Jw,C0_full_stage,pattern,S50_day,state,45.0,valid
771,Jw,C0_full_stage,pattern,S75_day,state,49.0,valid
771,Jw,C0_full_stage,pattern,durable_S50_day,state,45.0,valid
771,Jw,C0_full_stage,pattern,durable_S75_day,state,49.0,valid
772,Jw,C0_full_stage,distance,S25_day,state,4.0,left_censored
772,Jw,C0_full_stage,distance,S50_day,state,47.0,valid
772,Jw,C0_full_stage,distance,S75_day,state,53.0,valid
772,Jw,C0_full_stage,distance,durable_S50_day,state,47.0,valid
772,Jw,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
772,Jw,C0_full_stage,pattern,S25_day,state,32.0,left_censored
772,Jw,C0_full_stage,pattern,S50_day,state,45.0,valid
772,Jw,C0_full_stage,pattern,S75_day,state,47.0,valid
772,Jw,C0_full_stage,pattern,durable_S50_day,state,45.0,valid
772,Jw,C0_full_stage,pattern,durable_S75_day,state,47.0,valid
773,Jw,C0_full_stage,distance,S25_day,state,4.0,left_censored
773,Jw,C0_full_stage,distance,S50_day,state,44.0,valid
773,Jw,C0_full_stage,distance,S75_day,state,52.0,valid
773,Jw,C0_full_stage,distance,durable_S50_day,state,44.0,valid
773,Jw,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
773,Jw,C0_full_stage,pattern,S25_day,state,36.0,valid
773,Jw,C0_full_stage,pattern,S50_day,state,39.0,valid
773,Jw,C0_full_stage,pattern,S75_day,state,48.0,valid
773,Jw,C0_full_stage,pattern,durable_S50_day,state,39.0,valid
773,Jw,C0_full_stage,pattern,durable_S75_day,state,48.0,valid
774,Jw,C0_full_stage,distance,S25_day,state,33.0,left_censored
774,Jw,C0_full_stage,distance,S50_day,state,47.0,valid
774,Jw,C0_full_stage,distance,S75_day,state,54.0,right_censored
774,Jw,C0_full_stage,distance,durable_S50_day,state,47.0,valid
774,Jw,C0_full_stage,distance,durable_S75_day,state,54.0,right_censored
774,Jw,C0_full_stage,pattern,S25_day,state,37.0,valid
774,Jw,C0_full_stage,pattern,S50_day,state,44.0,valid
774,Jw,C0_full_stage,pattern,S75_day,state,49.0,valid
774,Jw,C0_full_stage,pattern,durable_S50_day,state,44.0,valid
774,Jw,C0_full_stage,pattern,durable_S75_day,state,49.0,valid
775,Jw,C0_full_stage,distance,S25_day,state,4.0,left_censored
775,Jw,C0_full_stage,distance,S50_day,state,46.0,valid
775,Jw,C0_full_stage,distance,S75_day,state,54.0,right_censored
775,Jw,C0_full_stage,distance,durable_S50_day,state,46.0,valid
775,Jw,C0_full_stage,distance,durable_S75_day,state,54.0,right_censored
775,Jw,C0_full_stage,pattern,S25_day,state,37.0,valid
775,Jw,C0_full_stage,pattern,S50_day,state,42.0,valid
775,Jw,C0_full_stage,pattern,S75_day,state,49.0,valid
775,Jw,C0_full_stage,pattern,durable_S50_day,state,42.0,valid
775,Jw,C0_full_stage,pattern,durable_S75_day,state,49.0,valid
776,Jw,C0_full_stage,distance,S25_day,state,34.0,left_censored
776,Jw,C0_full_stage,distance,S50_day,state,46.0,valid
776,Jw,C0_full_stage,distance,S75_day,state,52.0,valid
776,Jw,C0_full_stage,distance,durable_S50_day,state,46.0,valid
776,Jw,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
776,Jw,C0_full_stage,pattern,S25_day,state,36.0,valid
776,Jw,C0_full_stage,pattern,S50_day,state,43.0,valid
776,Jw,C0_full_stage,pattern,S75_day,state,48.0,valid
776,Jw,C0_full_stage,pattern,durable_S50_day,state,43.0,valid
776,Jw,C0_full_stage,pattern,durable_S75_day,state,48.0,valid
777,Jw,C0_full_stage,distance,S25_day,state,4.0,left_censored
777,Jw,C0_full_stage,distance,S50_day,state,45.0,valid
777,Jw,C0_full_stage,distance,S75_day,state,53.0,valid
777,Jw,C0_full_stage,distance,durable_S50_day,state,45.0,valid
777,Jw,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
777,Jw,C0_full_stage,pattern,S25_day,state,35.0,valid
777,Jw,C0_full_stage,pattern,S50_day,state,39.0,valid
777,Jw,C0_full_stage,pattern,S75_day,state,48.0,valid
777,Jw,C0_full_stage,pattern,durable_S50_day,state,43.0,valid
777,Jw,C0_full_stage,pattern,durable_S75_day,state,48.0,valid
778,Jw,C0_full_stage,distance,S25_day,state,4.0,left_censored
778,Jw,C0_full_stage,distance,S50_day,state,46.0,valid
778,Jw,C0_full_stage,distance,S75_day,state,53.0,valid
778,Jw,C0_full_stage,distance,durable_S50_day,state,46.0,valid
778,Jw,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
778,Jw,C0_full_stage,pattern,S25_day,state,36.0,valid
778,Jw,C0_full_stage,pattern,S50_day,state,44.0,valid
778,Jw,C0_full_stage,pattern,S75_day,state,48.0,valid
778,Jw,C0_full_stage,pattern,durable_S50_day,state,44.0,valid
778,Jw,C0_full_stage,pattern,durable_S75_day,state,48.0,valid
779,Jw,C0_full_stage,distance,S25_day,state,34.0,left_censored
779,Jw,C0_full_stage,distance,S50_day,state,43.0,valid
779,Jw,C0_full_stage,distance,S75_day,state,52.0,valid
779,Jw,C0_full_stage,distance,durable_S50_day,state,43.0,valid
779,Jw,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
779,Jw,C0_full_stage,pattern,S25_day,state,37.0,valid
779,Jw,C0_full_stage,pattern,S50_day,state,40.0,valid
779,Jw,C0_full_stage,pattern,S75_day,state,45.0,valid
779,Jw,C0_full_stage,pattern,durable_S50_day,state,40.0,valid
779,Jw,C0_full_stage,pattern,durable_S75_day,state,45.0,valid
780,Jw,C0_full_stage,distance,S25_day,state,32.0,left_censored
780,Jw,C0_full_stage,distance,S50_day,state,41.0,valid
780,Jw,C0_full_stage,distance,S75_day,state,53.0,valid
780,Jw,C0_full_stage,distance,durable_S50_day,state,41.0,valid
780,Jw,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
780,Jw,C0_full_stage,pattern,S25_day,state,36.0,valid
780,Jw,C0_full_stage,pattern,S50_day,state,38.0,valid
780,Jw,C0_full_stage,pattern,S75_day,state,50.0,valid
780,Jw,C0_full_stage,pattern,durable_S50_day,state,38.0,valid
780,Jw,C0_full_stage,pattern,durable_S75_day,state,50.0,valid
781,Jw,C0_full_stage,distance,S25_day,state,34.0,left_censored
781,Jw,C0_full_stage,distance,S50_day,state,44.0,valid
781,Jw,C0_full_stage,distance,S75_day,state,53.0,valid
781,Jw,C0_full_stage,distance,durable_S50_day,state,44.0,valid
781,Jw,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
781,Jw,C0_full_stage,pattern,S25_day,state,35.0,valid
781,Jw,C0_full_stage,pattern,S50_day,state,38.0,valid
781,Jw,C0_full_stage,pattern,S75_day,state,49.0,valid
781,Jw,C0_full_stage,pattern,durable_S50_day,state,38.0,valid
781,Jw,C0_full_stage,pattern,durable_S75_day,state,49.0,valid
782,Jw,C0_full_stage,distance,S25_day,state,31.0,left_censored
782,Jw,C0_full_stage,distance,S50_day,state,45.0,valid
782,Jw,C0_full_stage,distance,S75_day,state,53.0,valid
782,Jw,C0_full_stage,distance,durable_S50_day,state,45.0,valid
782,Jw,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
782,Jw,C0_full_stage,pattern,S25_day,state,33.0,left_censored
782,Jw,C0_full_stage,pattern,S50_day,state,38.0,valid
782,Jw,C0_full_stage,pattern,S75_day,state,48.0,valid
782,Jw,C0_full_stage,pattern,durable_S50_day,state,38.0,valid
782,Jw,C0_full_stage,pattern,durable_S75_day,state,48.0,valid
783,Jw,C0_full_stage,distance,S25_day,state,32.0,left_censored
783,Jw,C0_full_stage,distance,S50_day,state,46.0,valid
783,Jw,C0_full_stage,distance,S75_day,state,50.0,valid
783,Jw,C0_full_stage,distance,durable_S50_day,state,46.0,valid
783,Jw,C0_full_stage,distance,durable_S75_day,state,50.0,valid
783,Jw,C0_full_stage,pattern,S25_day,state,40.0,valid
783,Jw,C0_full_stage,pattern,S50_day,state,45.0,valid
783,Jw,C0_full_stage,pattern,S75_day,state,47.0,valid
783,Jw,C0_full_stage,pattern,durable_S50_day,state,45.0,valid
783,Jw,C0_full_stage,pattern,durable_S75_day,state,47.0,valid
784,Jw,C0_full_stage,distance,S25_day,state,31.0,left_censored
784,Jw,C0_full_stage,distance,S50_day,state,46.0,valid
784,Jw,C0_full_stage,distance,S75_day,state,53.0,valid
784,Jw,C0_full_stage,distance,durable_S50_day,state,46.0,valid
784,Jw,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
784,Jw,C0_full_stage,pattern,S25_day,state,34.0,left_censored
784,Jw,C0_full_stage,pattern,S50_day,state,43.0,valid
784,Jw,C0_full_stage,pattern,S75_day,state,48.0,valid
784,Jw,C0_full_stage,pattern,durable_S50_day,state,43.0,valid
784,Jw,C0_full_stage,pattern,durable_S75_day,state,48.0,valid
785,Jw,C0_full_stage,distance,S25_day,state,31.0,left_censored
785,Jw,C0_full_stage,distance,S50_day,state,47.0,valid
785,Jw,C0_full_stage,distance,S75_day,state,53.0,valid
785,Jw,C0_full_stage,distance,durable_S50_day,state,47.0,valid
785,Jw,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
785,Jw,C0_full_stage,pattern,S25_day,state,32.0,left_censored
785,Jw,C0_full_stage,pattern,S50_day,state,37.0,valid
785,Jw,C0_full_stage,pattern,S75_day,state,49.0,valid
785,Jw,C0_full_stage,pattern,durable_S50_day,state,37.0,valid
785,Jw,C0_full_stage,pattern,durable_S75_day,state,49.0,valid
786,Jw,C0_full_stage,distance,S25_day,state,34.0,left_censored
786,Jw,C0_full_stage,distance,S50_day,state,42.0,valid
786,Jw,C0_full_stage,distance,S75_day,state,50.0,valid
786,Jw,C0_full_stage,distance,durable_S50_day,state,42.0,valid
786,Jw,C0_full_stage,distance,durable_S75_day,state,50.0,valid
786,Jw,C0_full_stage,pattern,S25_day,state,38.0,valid
786,Jw,C0_full_stage,pattern,S50_day,state,41.0,valid
786,Jw,C0_full_stage,pattern,S75_day,state,43.0,valid
786,Jw,C0_full_stage,pattern,durable_S50_day,state,41.0,valid
786,Jw,C0_full_stage,pattern,durable_S75_day,state,43.0,valid
787,Jw,C0_full_stage,distance,S25_day,state,31.0,left_censored
787,Jw,C0_full_stage,distance,S50_day,state,47.0,valid
787,Jw,C0_full_stage,distance,S75_day,state,53.0,valid
787,Jw,C0_full_stage,distance,durable_S50_day,state,47.0,valid
787,Jw,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
787,Jw,C0_full_stage,pattern,S25_day,state,36.0,valid
787,Jw,C0_full_stage,pattern,S50_day,state,45.0,valid
787,Jw,C0_full_stage,pattern,S75_day,state,49.0,valid
787,Jw,C0_full_stage,pattern,durable_S50_day,state,45.0,valid
787,Jw,C0_full_stage,pattern,durable_S75_day,state,49.0,valid
788,Jw,C0_full_stage,distance,S25_day,state,33.0,left_censored
788,Jw,C0_full_stage,distance,S50_day,state,46.0,valid
788,Jw,C0_full_stage,distance,S75_day,state,52.0,valid
788,Jw,C0_full_stage,distance,durable_S50_day,state,46.0,valid
788,Jw,C0_full_stage,distance,durable_S75_day,state,52.0,not_durable
788,Jw,C0_full_stage,pattern,S25_day,state,36.0,valid
788,Jw,C0_full_stage,pattern,S50_day,state,38.0,valid
788,Jw,C0_full_stage,pattern,S75_day,state,48.0,valid
788,Jw,C0_full_stage,pattern,durable_S50_day,state,38.0,valid
788,Jw,C0_full_stage,pattern,durable_S75_day,state,48.0,valid
789,Jw,C0_full_stage,distance,S25_day,state,32.0,left_censored
789,Jw,C0_full_stage,distance,S50_day,state,43.0,valid
789,Jw,C0_full_stage,distance,S75_day,state,53.0,valid
789,Jw,C0_full_stage,distance,durable_S50_day,state,43.0,valid
789,Jw,C0_full_stage,distance,durable_S75_day,state,53.0,not_durable
789,Jw,C0_full_stage,pattern,S25_day,state,36.0,valid
789,Jw,C0_full_stage,pattern,S50_day,state,38.0,valid
789,Jw,C0_full_stage,pattern,S75_day,state,49.0,valid
789,Jw,C0_full_stage,pattern,durable_S50_day,state,38.0,valid
789,Jw,C0_full_stage,pattern,durable_S75_day,state,49.0,valid
790,Jw,C0_full_stage,distance,S25_day,state,4.0,left_censored
